TrackID	X	Y	Z
258	20143	18941	1078683
258	19978	18250	1077425
258	19750	17520	1076580
258	19476	16855	1076341
258	19195	16165	1076193
258	18940	15602	1075981
258	18685	15113	1075736
258	18411	14612	1075007
258	18072	14126	1073695
258	17739	13739	1071865
258	17332	13372	1070457
258	16788	13034	1069164
258	16068	12793	1068363
258	14782	12749	1067062
258	12456	13064	1064081
258	10538	13494	1060827
258	9275	14022	1058027
258	8302	14611	1054514
259	91068	45944	1051215
259	90388	45851	1052514
259	89379	45591	1052507
259	87435	45252	1054560
259	85339	44822	1054531
259	84066	44742	1053199
259	83029	44729	1054502
259	78882	44098	1052369
259	76808	43783	1054415
259	74735	43467	1054385
259	71587	42819	1054356
259	65218	40011	1054342
259	62472	39130	1054334
259	60257	39286	1054327
259	57785	39140	1054298
259	55598	39392	1054283
259	54821	39534	1054276
259	54044	39623	1054269
259	47831	41414	1054211
259	44725	42751	1052928
259	43172	44013	1047544
259	41618	46714	1054152
259	39107	51724	1053919
259	31017	57426	1053803
259	26709	60751	1053745
259	24555	63625	1046972
259	23478	64475	1049340
259	22940	64675	1051938
259	22401	64713	1052478
260	117995	67444	1050954
260	116963	67729	1053850
260	115692	68085	1053483
260	114420	68382	1051998
260	113148	68694	1051537
260	110605	69424	1046556
260	108061	70163	1049747
260	105677	70398	1051492
260	103292	70255	1052466
260	100907	70082	1051893
260	99348	69720	1053970
260	98522	68765	1051561
260	97860	66076	1051288
260	97732	64713	1048530
260	97512	63226	1051753
260	97112	61750	1051070
260	95771	57696	1051283
260	94274	55543	1052219
260	91279	51861	1050838
260	89781	50079	1052634
260	89032	49163	1054296
260	88658	48771	1054293
260	88284	48379	1054289
260	85288	45833	1054259
260	83791	45050	1052927
260	82293	44600	1054230
260	79298	44518	1054201
260	77801	44270	1053722
260	76303	44066	1054171
260	73308	43069	1054142
260	71810	42636	1054127
260	70313	41941	1050738
260	63054	40175	1053810
260	59425	40086	1054024
260	57610	40423	1054010
260	55795	40759	1053995
260	52166	41153	1053966
260	50351	41283	1053951
260	48536	41498	1053936
260	42827	44473	1047284
260	41277	47917	1053878
260	32291	57038	1053760
260	28381	59796	1053701
260	26883	61234	1053687
260	25386	63102	1050163
260	23888	64352	1050728
260	23172	64635	1049289
260	22765	64758	1051308
260	22391	64834	1042504
261	9604	78061	1053268
261	11354	77704	1053216
261	12361	77336	1053256
261	13369	76900	1053303
261	15384	75557	1053266
261	16392	74803	1053277
261	17545	73790	1053272
261	21190	70116	1053263
261	23017	67151	1053221
261	23157	66200	1053280
261	22775	65552	1053259
261	22440	65236	1053216
262	65416	36026	1053225
262	64029	36592	1053298
262	62507	37378	1053220
262	61100	38164	1053246
262	59323	38949	1053271
262	56888	39726	1053228
262	54899	40529	1053203
262	53425	41033	1053252
262	48110	41867	1053252
262	45453	42538	1053163
262	43670	43483	1053224
262	43007	44119	1053230
262	42489	44682	1053236
262	41764	47459	1053188
262	40575	49933	1053177
262	38550	52747	1053139
262	35883	54929	1053215
262	32888	57115	1053158
262	30529	58580	1053208
262	29185	59529	1053233
262	27842	60643	1053258
262	26320	62172	1053229
262	25215	63230	1053254
262	24548	63687	1053267
262	24286	63857	1053273
262	23882	64144	1053279
262	23215	64678	1053292
262	22881	64907	1053255
262	22548	65058	1053277
263	90549	45980	1053117
263	89453	45873	1052986
263	87777	45553	1052766
263	86101	45321	1053181
263	84426	45089	1053266
263	81075	44548	1053254
263	77724	43994	1053244
263	72010	42561	1053160
263	70598	42106	1053300
263	69891	41826	1053260
263	69185	41520	1053194
263	67773	40899	1053218
263	66918	40376	1053157
263	66360	39782	1053333
263	66087	39068	1053296
263	65892	38353	1053260
263	65743	36766	1053223
263	65638	36078	1053187
264	117872	67292	1053221
264	115757	68011	1053242
264	113132	68722	1053282
264	110507	69334	1053266
264	109195	69827	1053247
264	107883	70209	1053225
264	106704	70431	1053323
264	106114	70457	1053292
264	105525	70453	1053261
264	104346	70248	1053199
264	103167	70249	1053180
264	100809	70025	1053069
264	99848	69553	1053112
264	98886	68904	1053141
264	98451	68001	1053128
264	97995	66646	1053112
264	97709	65651	1052972
264	97383	64457	1053244
264	96913	62304	1053149
264	95748	59432	1053164
264	95074	58089	1053203
264	92827	54461	1053088
264	89933	50031	1053186
264	89728	48628	1052801
264	89704	47187	1052763
264	90267	46223	1053229
264	90706	46091	1053197
265	28044	118138	1053211
265	28876	117543	1053273
265	29708	117401	1053232
265	32175	117999	1053195
265	34427	118981	1053278
265	35554	119419	1053268
265	36680	119889	1053258
265	41186	121161	1053256
265	43438	121595	1053266
265	44565	122139	1053257
265	45128	122216	1053271
265	45691	122043	1053267
266	21451	18965	1064324
266	21371	18967	1062715
266	21357	18969	1061343
266	21342	18971	1060328
266	21343	18973	1059038
266	21381	18977	1055987
266	21355	18979	1053481
266	21353	18980	1052042
266	21337	18981	1051013
266	21301	18982	1050033
266	21237	18982	1049280
266	21191	18982	1048834
266	21154	18981	1048660
267	76309	20037	1087823
267	76249	19897	1087753
267	76164	19853	1087671
267	76061	19840	1087537
267	75895	19807	1087308
267	75301	19681	1086521
267	74540	19604	1085955
267	73899	19598	1085248
267	73160	19668	1084503
267	72643	19751	1084143
267	72026	20095	1084028
267	71076	20515	1084016
267	70096	20691	1084169
267	69418	20655	1084248
267	68651	20668	1084101
267	68456	20663	1084085
267	68107	20692	1084085
267	67510	20747	1084041
267	67116	20776	1084063
267	66694	20821	1084063
267	66299	20826	1084063
267	66018	20853	1084063
267	65566	20885	1084202
267	64560	20999	1084171
267	64441	21030	1084148
267	63530	21404	1083947
267	62478	22009	1083687
267	62011	22239	1083653
267	60770	21988	1083575
267	59558	22096	1083447
267	58709	22337	1083057
267	57951	22562	1082434
267	57275	22736	1081896
267	56573	22871	1081372
267	56082	22917	1080908
267	55372	22904	1080354
267	54339	22862	1079816
267	54039	22937	1079611
267	53920	23066	1079533
267	53738	23246	1079490
267	53641	23481	1079569
267	53628	23655	1079669
267	53604	23800	1079758
268	41517	80155	1052478
268	41518	79882	1052478
268	41519	79610	1052477
268	41520	79337	1052477
268	41518	79229	1052477
268	41515	79121	1052477
268	41512	79013	1052477
268	41509	78905	1052479
268	41506	78798	1052479
268	41504	78690	1052479
268	41501	78582	1052479
268	41498	78474	1052479
268	41495	78366	1052479
268	41493	78258	1052479
268	41490	78150	1052438
268	41488	78096	1052186
268	41487	78043	1051934
268	41486	77989	1051683
268	41484	77935	1051471
268	41481	77827	1051471
268	41473	77683	1051515
268	41464	77539	1051564
268	41456	77393	1051467
268	41453	77242	1051379
268	41450	77097	1051400
268	41445	76951	1051369
268	41421	76815	1051271
268	41361	76684	1051216
268	41278	76539	1051174
268	41186	76409	1051222
268	41092	76291	1051258
268	41004	76168	1051277
268	40878	76011	1051216
268	40773	75890	1051163
268	40666	75774	1051180
268	40560	75658	1051200
268	40479	75563	1051240
268	40409	75478	1051239
268	40364	75403	1051247
268	40323	75334	1051250
268	40287	75251	1051239
268	40252	75167	1051194
268	40224	75074	1051116
268	40196	74982	1051172
268	40177	74899	1051201
268	40159	74815	1051211
268	40140	74732	1051221
268	40122	74649	1051280
268	40107	74559	1051413
268	40093	74469	1051554
268	40076	74382	1051671
268	40058	74295	1051746
268	40035	74182	1051784
268	40012	74068	1051841
268	39996	73952	1051927
268	39980	73836	1052031
268	39977	73708	1052049
268	39998	73597	1052140
268	40027	73484	1052237
268	40061	73375	1052374
268	40095	73283	1052436
268	40135	73188	1052451
268	40182	73098	1052446
268	40227	73008	1052470
268	40277	72915	1052551
268	40326	72829	1052602
268	40401	72710	1052612
268	40477	72591	1052598
268	40552	72472	1052559
268	40627	72353	1052609
268	40702	72234	1052625
268	40777	72115	1052627
268	40852	71996	1052638
268	40927	71875	1052657
268	41007	71756	1052718
268	41082	71640	1052820
268	41179	71482	1052978
268	41283	71330	1053120
268	41373	71174	1053317
268	41462	71007	1053534
268	41541	70849	1053694
268	41617	70693	1053719
268	41700	70551	1053929
268	41787	70427	1054085
268	41880	70304	1054282
268	41968	70181	1054350
268	42031	70046	1054391
268	42066	69903	1054341
268	42082	69771	1054207
268	41820	69272	1053606
268	40939	68802	1052519
268	39371	68368	1051651
268	38590	68172	1051503
268	37842	68037	1051428
268	37163	68086	1051391
268	36355	68161	1051451
268	35734	68156	1051481
268	35110	68104	1051496
268	34506	68001	1051504
268	34041	67932	1051508
268	33592	67579	1051635
268	33354	67242	1051695
268	32935	66746	1051724
268	32380	66263	1051739
268	31828	65558	1051747
268	31106	64451	1051499
268	30244	63327	1051458
268	29812	62765	1051438
268	29286	62262	1051428
268	29023	62010	1051423
268	28751	61933	1051421
268	28331	61955	1051657
268	27561	61984	1052359
268	27175	61998	1052711
268	26808	61926	1053165
268	26414	61730	1053752
268	26217	61632	1053893
268	26036	61520	1054008
268	25868	61407	1053948
268	25699	61293	1054111
269	16457	25043	1083863
269	16608	24932	1084156
269	16762	24825	1084477
269	16918	24722	1084814
269	17075	24620	1085162
269	17232	24519	1085514
269	17390	24418	1085867
269	17547	24316	1086217
269	17703	24214	1086562
269	17859	24110	1086898
269	18014	24004	1087222
269	18167	23895	1087532
269	18319	23783	1087825
269	18469	23668	1088096
269	18616	23548	1088342
269	18760	23424	1088559
269	18900	23295	1088742
269	19035	23160	1088884
269	19165	23019	1088981
269	19282	22877	1089023
269	19385	22739	1089013
269	19475	22604	1088954
269	19556	22464	1088843
269	19639	22305	1088655
269	19718	22140	1088394
269	19791	21968	1088059
269	19857	21794	1087666
269	19915	21620	1087222
269	19966	21445	1086735
269	20010	21270	1086212
269	20048	21095	1085660
269	20080	20920	1085086
269	20106	20745	1084495
269	20126	20569	1083892
269	20141	20394	1083284
269	20152	20218	1082675
269	20157	20041	1082071
269	20159	19864	1081475
269	20156	19687	1080893
269	20149	19508	1080331
269	20139	19329	1079793
269	20124	19148	1079284
269	20106	18966	1078812
269	20085	18783	1078382
269	20061	18599	1078001
269	20033	18413	1077674
269	20000	18227	1077392
269	19963	18041	1077150
269	19921	17856	1076945
269	19874	17671	1076772
269	19824	17487	1076628
269	19769	17303	1076509
269	19710	17121	1076410
269	19647	16940	1076329
269	19580	16760	1076260
269	19510	16582	1076201
269	19435	16405	1076148
269	19358	16229	1076096
269	19277	16055	1076043
269	19192	15883	1075985
269	19105	15712	1075917
269	19014	15544	1075837
269	18919	15377	1075740
269	18822	15212	1075623
269	18721	15050	1075481
269	18617	14889	1075311
269	18511	14732	1075109
269	18401	14577	1074871
269	18289	14425	1074592
269	18194	14302	1074329
269	18095	14177	1074031
269	17993	14054	1073705
269	17888	13934	1073359
269	17783	13818	1072999
269	17677	13709	1072634
269	17571	13606	1072269
269	17467	13510	1071908
269	17363	13422	1071556
269	17261	13340	1071215
269	17160	13265	1070886
269	17060	13196	1070569
269	16957	13131	1070254
269	16851	13071	1069944
269	16743	13014	1069640
269	16631	12963	1069345
269	16517	12917	1069061
269	16401	12877	1068790
269	16282	12842	1068535
269	16101	12798	1068172
269	15917	12759	1067832
269	15732	12727	1067511
269	15546	12700	1067210
269	15358	12680	1066927
269	15170	12665	1066660
269	14981	12655	1066408
269	14791	12651	1066170
269	14601	12652	1065943
269	14411	12657	1065727
269	14221	12667	1065520
269	14031	12681	1065320
269	13842	12700	1065126
269	13653	12722	1064936
269	13464	12747	1064749
269	13275	12776	1064563
269	13088	12808	1064377
269	12900	12843	1064189
269	12714	12881	1063999
269	12527	12922	1063803
269	12342	12965	1063601
269	12157	13011	1063392
269	11973	13058	1063174
269	11790	13108	1062946
269	11608	13159	1062705
269	11426	13212	1062451
269	11245	13267	1062182
269	11065	13323	1061895
269	10886	13381	1061591
269	10707	13439	1061266
269	10530	13499	1060918
269	10354	13559	1060547
269	10179	13621	1060150
269	10006	13684	1059724
269	9870	13741	1059355
269	9726	13808	1058932
269	9571	13887	1058446
269	9414	13975	1057918
269	9259	14067	1057374
269	9108	14163	1056815
269	8960	14262	1056245
269	8814	14363	1055666
269	8669	14466	1055080
269	8526	14570	1054488
269	8384	14676	1053892
269	8242	14781	1053295
269	8100	14887	1052698
269	7958	14992	1052104
269	7813	15095	1051517
269	7691	15179	1051037
270	17096	24383	1087121
270	17632	23969	1088582
270	18142	23602	1089231
270	18737	23213	1089293
270	19286	22792	1089124
270	19752	22187	1088447
270	20098	21480	1086690
270	20306	20611	1083991
270	20272	19746	1080827
270	20143	18941	1078683
270	19978	18250	1077425
270	19750	17520	1076580
270	19476	16855	1076341
270	19195	16165	1076193
270	18940	15602	1075981
270	18685	15113	1075736
270	18411	14612	1075007
270	18072	14126	1073695
270	17739	13739	1071865
270	17332	13372	1070457
270	16788	13034	1069164
270	16068	12793	1068363
270	14782	12749	1067062
270	12456	13064	1064081
270	10538	13494	1060827
270	9275	14022	1058027
270	8302	14611	1054514
271	25503	7082	1102863
271	25500	7179	1102879
271	25497	7277	1102895
271	25494	7374	1102911
271	25491	7471	1102927
271	25485	7666	1102959
271	25482	7764	1102975
271	25479	7861	1102991
271	25473	8056	1103023
271	25468	8251	1103055
271	25462	8445	1103087
271	25456	8640	1103119
271	25444	9030	1103183
271	25438	9225	1103215
271	25432	9420	1103247
271	25426	9614	1103279
271	25420	9809	1103311
271	25415	10004	1103343
271	25409	10199	1103375
271	25339	10447	1103375
271	25264	10572	1103375
271	25216	10696	1103375
271	25119	10945	1103375
271	25022	11193	1103375
271	25276	12157	1103370
271	25850	12621	1102408
271	27377	13535	1098717
271	28993	14627	1095069
271	29708	15112	1094993
271	30093	15365	1095291
271	30269	15483	1094886
271	31427	16227	1088803
271	32371	17272	1088749
271	33193	18946	1088854
271	33463	19687	1088851
271	33363	20237	1088763
271	32352	21244	1088486
271	31797	21811	1088517
271	31350	22373	1088517
271	31015	22883	1088383
271	30604	23418	1087735
271	30452	23653	1087509
271	30232	23949	1087283
271	29754	24484	1087044
271	29328	24795	1086793
271	28656	25169	1086415
271	28091	25440	1086362
271	27558	25701	1086218
271	27163	25898	1086206
271	26681	26097	1086095
271	26232	26249	1085913
271	25746	26383	1085413
271	25202	26494	1084895
271	24273	26615	1083476
271	23273	26763	1081344
271	22873	27186	1080400
271	22933	27650	1079912
271	23062	28008	1079479
271	23299	28472	1078826
271	23592	28903	1078227
271	24007	29351	1077348
271	24314	29681	1076301
271	24714	30068	1074871
271	25163	30488	1072946
271	25584	30774	1071166
271	26058	30989	1068968
271	26579	31123	1066754
271	27005	31168	1064758
271	27457	31221	1062995
271	27975	31268	1061096
271	28459	31273	1059483
271	28844	31283	1058271
271	29255	31297	1057078
271	29633	31357	1055941
271	30045	31386	1054986
271	30462	31417	1054288
271	30877	31533	1053727
271	31275	31746	1053322
271	31571	32039	1052738
271	31822	32214	1052665
271	32076	32462	1052333
271	32329	32784	1051886
271	32620	33087	1051479
271	32882	33355	1051114
271	33076	33619	1050997
271	33200	33946	1050990
271	33200	34101	1050990
272	93003	105791	1149817
272	93145	105566	1149796
272	93203	105346	1149949
272	93301	104863	1150454
272	93318	104085	1151844
272	93291	103462	1153013
272	93297	102966	1153945
272	93304	102518	1154789
272	93309	102001	1155761
272	93354	101516	1156683
272	93395	100947	1158038
272	93295	100288	1158892
272	93079	99589	1159203
272	92931	98770	1159203
272	92899	98088	1159203
272	92941	97367	1159203
272	92942	96501	1159203
272	92824	95621	1159203
272	92518	94706	1159203
272	92051	93700	1159204
272	91751	92753	1159203
272	91699	91683	1159203
272	91774	90718	1159203
272	91778	89692	1159084
272	91673	89069	1158362
272	91486	88590	1157559
272	91338	88114	1156565
272	91264	87677	1155701
272	91194	87296	1154926
272	91125	86935	1154257
272	90962	86425	1153278
272	90846	85989	1152561
272	90593	85454	1151350
272	90203	85071	1150277
272	89918	84818	1149608
272	89490	84442	1148609
272	89021	84084	1147652
272	88610	83889	1146903
272	88141	83750	1145928
272	87574	83583	1144589
272	87035	83403	1143303
272	86636	83288	1142267
272	86339	83198	1141479
272	85964	83078	1140426
272	85520	83010	1139177
272	84894	82980	1137361
272	84325	82979	1135919
272	83786	82969	1134572
272	83307	82944	1133405
272	82700	82883	1132026
272	82098	82882	1130647
272	81549	82841	1129451
272	80945	82805	1128198
272	80420	82787	1127105
272	79835	82777	1125968
272	79184	82740	1124713
272	78720	82701	1123726
272	78110	82659	1122554
272	77621	82597	1121454
272	76987	82579	1120495
272	76356	82541	1119615
272	75780	82471	1119327
272	75164	82464	1119085
272	74478	82467	1118765
272	73719	82294	1118380
272	73057	82299	1118250
272	72268	82226	1117849
272	71581	82258	1118146
272	70944	82290	1118097
272	70411	82330	1118128
272	69840	82448	1118489
272	69205	82529	1118512
272	68644	82678	1118855
272	68086	82636	1118947
272	67274	82629	1118829
272	66664	82621	1118567
272	65973	82565	1117952
272	65450	82562	1118171
272	64662	82508	1118199
272	64032	82410	1118438
272	63548	82303	1118774
272	62987	82173	1119300
272	62374	82123	1119728
272	61775	82004	1119735
272	61217	81903	1119688
272	60596	81905	1119713
272	60031	81907	1119708
272	59456	81931	1119861
272	58938	81999	1120130
272	58451	82110	1120222
272	57790	82278	1120293
272	57114	82460	1119795
272	56454	82579	1119582
272	55908	82619	1119574
272	55344	82638	1119644
272	54629	82660	1119696
272	54071	82662	1119700
272	53592	82624	1119609
272	52835	82515	1119662
272	52228	82379	1120056
272	51639	82271	1120518
272	51003	82131	1120530
272	50307	81940	1121021
272	49778	81833	1121705
272	49189	81711	1122554
272	48593	81619	1123423
272	47869	81535	1124735
272	47263	81407	1125585
272	46592	81229	1126946
272	45901	81052	1128212
272	45199	80901	1129463
272	44527	80766	1130288
272	43785	80535	1131083
272	43110	80366	1131615
272	42518	80261	1132009
272	41860	80158	1132191
272	41337	79986	1132170
272	40726	79724	1132315
272	40125	79467	1132612
272	39508	79170	1132338
272	38797	78864	1131845
272	38143	78503	1131093
272	37643	78203	1130179
272	36977	77839	1129956
272	36438	77535	1130145
272	36010	77309	1130936
272	35539	76892	1131409
272	35116	76413	1131880
272	34787	76038	1132271
272	34465	75695	1132616
272	34176	75308	1132713
272	33873	74831	1132722
272	33442	74230	1132726
272	33080	73653	1132963
272	32845	73160	1132899
272	32635	72546	1133265
272	32415	71947	1133425
272	32105	71183	1133412
272	31815	70630	1133472
272	31425	70039	1133539
272	31071	69593	1133504
272	30547	69135	1133514
272	30180	68843	1133563
272	29746	68585	1133543
272	29227	68352	1133581
272	28752	67975	1133794
272	28398	67643	1133686
272	28102	67181	1133606
272	27946	66600	1133528
272	27830	66038	1133503
272	27896	65449	1133522
272	27984	65012	1133501
272	28218	64460	1133478
272	28504	64000	1133467
272	28750	63513	1133463
272	28954	63244	1133464
272	29230	62806	1133463
272	29695	62436	1133464
272	30179	62359	1133464
272	30789	62152	1133257
272	31366	61865	1132361
272	31872	61620	1131526
272	32268	61388	1130845
272	32679	61110	1129703
272	33018	60816	1128280
272	33352	60367	1126441
272	33609	59810	1124873
272	33903	59266	1123319
272	34113	58776	1121965
272	34371	57949	1120063
272	34753	57672	1119353
272	35123	57359	1118943
272	35477	56922	1118678
272	35917	56546	1118200
272	36162	56075	1118041
272	36239	55577	1118260
272	36289	55040	1118378
272	36294	54522	1118262
272	36326	54121	1118134
272	36205	53503	1118035
272	35835	53102	1118044
272	35356	52682	1117987
272	34891	52365	1118181
272	34442	52075	1118597
272	34067	51935	1118903
272	33639	51779	1119219
272	33143	51610	1119398
272	32672	51460	1119355
272	32219	51301	1119306
272	31746	51165	1119330
272	31270	51024	1119391
272	31218	50741	1119119
272	30966	50408	1118747
272	30688	50135	1118278
272	30310	50018	1117998
272	30033	49923	1117914
272	29595	49778	1117812
272	29109	49623	1117858
272	28708	49354	1117880
272	28381	49100	1118070
272	28096	48813	1118700
272	27752	48447	1119047
272	27206	47847	1118645
272	26729	47412	1118452
272	26387	47068	1118588
272	26079	46624	1118704
272	25810	46248	1118736
272	25459	45721	1118645
272	25206	45316	1118635
272	24940	44889	1118770
272	24664	44390	1118745
272	24235	43850	1118569
272	23865	43375	1118642
272	23522	42897	1118595
272	23057	42394	1118469
272	22515	41821	1118413
272	22023	41380	1118511
272	21475	40979	1118499
272	20919	40636	1118488
272	20485	40328	1118484
272	20021	40003	1118466
272	19458	39610	1118455
272	18968	39263	1118607
272	18395	38884	1118449
272	17911	38513	1118221
272	17475	38234	1118321
272	16913	37938	1118267
272	16418	37626	1118160
272	15837	37399	1118157
272	15264	37077	1118137
272	14725	36805	1118308
272	14054	36518	1118513
272	13418	36130	1118541
272	12887	35750	1118549
272	12319	35411	1118560
272	11648	35101	1118592
272	11346	34488	1118861
272	11101	33861	1119179
272	10833	33234	1119376
272	10568	32626	1119489
272	10386	31982	1119506
272	10098	31267	1119367
272	9878	30750	1119440
272	9551	29946	1119400
273	58721	123520	1212233
273	58742	123401	1212230
273	58763	123282	1212229
273	58784	123163	1212237
273	58805	123044	1212253
273	58826	122925	1212263
273	58847	122806	1212257
273	58868	122687	1212243
273	58889	122569	1212243
273	58910	122450	1212184
273	58931	122331	1212054
273	58952	122212	1211941
273	58973	122093	1211860
273	58994	121974	1211794
273	59015	121855	1211725
273	59036	121736	1211658
273	59057	121617	1211592
273	59109	121515	1211514
273	59161	121413	1211436
273	59225	121311	1211360
273	59407	121218	1211209
273	59718	121104	1211011
273	60090	120948	1210558
273	61069	120428	1209755
273	61866	119939	1208651
273	62541	119606	1207746
273	63603	119477	1206511
273	64550	119602	1205971
273	65420	119876	1205646
273	66186	120302	1205340
273	66868	120947	1204950
273	67437	121538	1204599
273	67709	121888	1204424
273	68512	123329	1204249
274	58679	123503	1212253
274	58660	123385	1212269
274	58641	123268	1212278
274	58623	123150	1212282
274	58604	123033	1212316
274	58586	122915	1212363
274	58567	122798	1212398
274	58548	122681	1212372
274	58530	122563	1212326
274	58511	122446	1212286
274	58492	122328	1212240
274	58474	122211	1212199
274	58455	122093	1212153
274	58436	121976	1212107
274	58418	121858	1212044
274	58399	121741	1211978
274	58381	121624	1211940
274	58358	121522	1211932
274	58335	121420	1211944
274	58311	121318	1211973
274	58287	121216	1212006
274	58213	121099	1212029
274	58144	121042	1212015
274	58075	120985	1212002
274	57892	120872	1211975
274	57710	120760	1211948
274	57427	120240	1211929
274	57092	119399	1211884
274	56953	118437	1211331
274	56566	116109	1210071
274	56345	114754	1209502
274	56303	113693	1208969
274	56686	112867	1207899
274	57052	112081	1205852
274	57510	111707	1204472
274	58115	111782	1203635
274	59229	111875	1202033
274	59777	111869	1200900
274	60354	111926	1199662
274	61106	111955	1198276
274	61741	111929	1197793
274	62205	111647	1197935
274	62908	111174	1198251
274	63566	110787	1198543
274	64392	110202	1199945
274	65467	109967	1198221
274	66236	109923	1197411
274	66991	109832	1196752
274	67437	109547	1196418
274	68054	109249	1196025
274	68517	108984	1195378
274	68939	108708	1194689
274	69434	108465	1193786
274	70070	108713	1193951
274	70484	108874	1195289
274	71088	109169	1197297
274	71577	109260	1198231
274	72259	109011	1199855
274	72836	108698	1200898
274	73672	108445	1202118
274	74147	108197	1202437
274	75038	108030	1203216
274	75651	108183	1203689
274	76006	108503	1204261
274	76099	108881	1204637
274	76331	109305	1205301
274	76461	109529	1205737
274	76709	109620	1205781
274	77251	109513	1205781
274	77649	109359	1205781
274	77951	109302	1205781
274	78410	109139	1205781
274	78766	108829	1205781
274	79152	108661	1205781
274	79578	108502	1205781
274	79937	108427	1205781
274	80534	108348	1205781
274	80984	108314	1205809
274	81442	108169	1206255
274	81785	107910	1206513
274	82116	107606	1206597
274	82488	107237	1206815
274	82818	107013	1206965
274	83105	106724	1207074
274	83414	106515	1207143
274	84046	106312	1207245
274	84468	106176	1207116
274	85400	106077	1206640
274	85904	106073	1206618
274	86541	106144	1206390
274	87115	106291	1206274
274	87706	106449	1206138
274	88188	106642	1205952
274	88765	107194	1205819
274	89005	107617	1206157
274	89189	107996	1206525
274	89469	108397	1206173
274	90086	108746	1204910
274	90809	109232	1204619
274	91314	109520	1204557
274	91852	109803	1204556
274	92191	110117	1204369
274	92626	110610	1203894
274	92916	111054	1203579
274	93414	111803	1203635
274	93927	111529	1203636
274	94394	111197	1203327
274	94788	110816	1203254
274	95234	110692	1202701
274	95641	110306	1201972
274	95632	110024	1201742
274	95352	109614	1201450
274	95052	109210	1201151
274	94618	108718	1200809
274	94252	108379	1200656
274	93782	107845	1200155
274	93325	107482	1199176
274	92824	107077	1197844
274	92181	106596	1196104
274	91314	106069	1194374
274	90438	105588	1192452
274	89864	105273	1190940
274	89226	104744	1188118
274	89095	104252	1187274
274	89240	103969	1186822
274	90044	103401	1184148
274	90661	102886	1181916
274	91267	102463	1181450
274	92233	102091	1180012
274	92969	101955	1178842
274	93517	101861	1178443
274	94228	101904	1178402
274	94904	101889	1179022
274	95472	101939	1180219
274	95993	101989	1180992
274	96524	102230	1181536
274	96779	102351	1181547
274	97245	102412	1182139
274	97697	102370	1182743
274	98143	102016	1183613
274	98524	101653	1184711
274	98825	101117	1185452
274	99349	100837	1184752
274	99800	100723	1184481
274	100293	100547	1184288
274	100775	100506	1184533
274	101231	100282	1183913
274	101675	100219	1183735
274	102242	100125	1183445
274	102732	99847	1183185
274	102969	99496	1183105
274	103095	99103	1182996
274	103136	98487	1182181
274	103204	97744	1180897
274	103143	97310	1180129
274	103165	96756	1179218
274	103139	96245	1178504
274	103182	95737	1177865
274	103513	95438	1178088
274	103810	95131	1178411
274	104227	94855	1178726
274	105022	94773	1179828
274	105577	94795	1180125
274	106023	95155	1181012
274	106325	95245	1181269
274	106876	95645	1182108
274	107321	95994	1182425
274	107954	96257	1182735
274	108509	96306	1183077
274	109072	96333	1183167
274	109755	96331	1182902
274	110187	96271	1182971
274	110475	96182	1183003
274	111058	95937	1183351
274	111483	96025	1183931
274	111800	96028	1184395
274	112307	96080	1185095
274	113058	96374	1185999
274	113351	96668	1186263
274	113708	97018	1186783
274	114018	97378	1187230
274	114166	97919	1187390
274	114371	98463	1187359
274	114648	98912	1187308
274	115267	99632	1186841
274	116071	100027	1186573
274	116685	100190	1186282
274	117247	100232	1185984
274	117886	100075	1185681
274	118509	99956	1185550
274	119486	99838	1185183
274	120350	99569	1184747
274	121019	99712	1184581
274	124349	100989	1185174
275	3380	84711	1066301
275	3495	84766	1066304
275	3609	84825	1066308
275	3778	84915	1066314
275	3906	84982	1066305
275	4021	85039	1066280
275	4137	85093	1066253
275	4256	85141	1066227
275	4377	85182	1066193
275	4501	85214	1066153
275	4627	85233	1066091
275	4754	85236	1066014
275	4881	85220	1065937
275	5002	85182	1065870
275	5116	85125	1065813
275	5222	85054	1065761
275	5317	84970	1065693
275	5404	84877	1065591
275	5483	84777	1065447
275	5555	84672	1065292
275	5620	84563	1065143
275	5679	84451	1065000
275	5733	84336	1064850
275	5782	84220	1064684
275	5828	84102	1064501
275	5868	83982	1064311
275	5900	83860	1064117
275	5925	83737	1063919
275	5943	83612	1063723
275	5956	83487	1063526
275	5963	83362	1063327
275	5965	83235	1063129
275	5963	83094	1062910
275	5956	82934	1062664
275	5944	82746	1062403
275	5927	82559	1062121
275	5910	82371	1061834
275	5894	82183	1061537
275	5880	81995	1061242
275	5871	81826	1060977
275	5868	81680	1060748
275	5869	81548	1060541
275	5872	81422	1060346
275	5873	81296	1060152
275	5873	81170	1059965
275	5873	81043	1059797
275	5877	80917	1059683
275	5885	80791	1059512
275	5901	80667	1059319
275	5926	80543	1059118
275	5963	80423	1058912
275	6012	80308	1058706
275	6069	80196	1058499
275	6131	80087	1058293
275	6194	79979	1058086
275	6255	79870	1057878
275	6312	79758	1057668
275	6362	79643	1057458
275	6406	79526	1057245
275	6447	79408	1057035
275	6489	79291	1056825
275	6534	79174	1056614
275	6585	79059	1056404
275	6645	78948	1056196
275	6717	78845	1055994
275	6797	78747	1055800
275	6881	78653	1055611
275	6967	78560	1055438
275	7052	78465	1055350
275	7131	78365	1055324
275	7201	78259	1055299
