ID	Level	TypeID	SkillID	IconID	Name	Desc	BindSkillID	ExamPrint	ShowNewRecipeTip	nPriority
302	1	2	261	1847	《达摩武诀·无相诀》注解残页	施展招式的消耗降低20%。		105		
303	1	2	261	1847	《达摩武诀·无相诀》注解断篇	施展招式的消耗降低25%。		105		
304	1	2	261	1847	《达摩武诀·无相诀》注解绝章	施展招式的消耗降低30%。		105		
305	1	8	261	1853	《达摩武诀·无相诀》人偶图残页	额外附带5%减伤效果。		355		1
306	1	10	261	1855	《达摩武诀·无相诀》手抄残页	招式附加效果持续时间增加1秒。		375		
307	1	10	261	1855	《达摩武诀·无相诀》手抄断篇	招式附加效果持续时间增加1秒。		390		
308	1	1	249	1846	《袈裟伏魔功·五蕴皆空》穴位图残页	调息时间减少2秒。		135		
309	1	1	249	1846	《袈裟伏魔功·五蕴皆空》穴位图断篇	调息时间减少2秒。		115		
310	1	1	249	1846	《袈裟伏魔功·五蕴皆空》穴位图绝章	调息时间减少2秒。		155		
311	1	2	249	1847	《袈裟伏魔功·五蕴皆空》注解残页	施展招式的消耗降低15%。		70		
312	1	2	249	1847	《袈裟伏魔功·五蕴皆空》注解断篇	施展招式的消耗降低20%。		70		
313	1	9	249	1854	《袈裟伏魔功·五蕴皆空》真传残页	招式的有效距离增加1尺。		80		
314	1	9	249	1854	《袈裟伏魔功·五蕴皆空》真传断篇	招式的有效距离增加1尺。		80		
315	1	9	249	1854	《袈裟伏魔功·五蕴皆空》真传绝章	招式的有效距离增加1尺。		100		
316	1	8	249	1853	《袈裟伏魔功·五蕴皆空》人偶图残页	命中目标则增加一点禅那。		165		
317	1	1	248	1846	《袈裟伏魔功·袖纳乾坤》穴位图残页	调息时间减少5秒。		115		
318	1	1	248	1846	《袈裟伏魔功·袖纳乾坤》穴位图断篇	调息时间减少10秒。		120		
319	1	2	248	1847	《袈裟伏魔功·袖纳乾坤》注解残页	施展招式的消耗降低10%。		25		
320	1	2	248	1847	《袈裟伏魔功·袖纳乾坤》注解断篇	施展招式的消耗降低15%。		35		
321	1	2	248	1847	《袈裟伏魔功·袖纳乾坤》注解绝章	施展招式的消耗降低20%。		35		
322	1	8	248	1853	《袈裟伏魔功·袖纳乾坤》人偶图残页	招式附加效果外功防御提高3%。		65		
323	1	8	248	1853	《袈裟伏魔功·袖纳乾坤》人偶图断篇	招式附加效果外功防御提高3%。		130		
324	1	4	248	1849	《袈裟伏魔功·袖纳乾坤》注释残页	招式附加30%额外的威胁。		80		
325	1	4	248	1849	《袈裟伏魔功·袖纳乾坤》注释断篇	招式附加30%额外的威胁。		110		
326	1	1	441	1857	《奔雷枪术·穿》穴位图残页	调息时间减少0.5秒。		75		
327	1	1	441	1857	《奔雷枪术·穿》穴位图断篇	调息时间减少0.5秒。		220		
328	1	9	441	1865	《奔雷枪术·穿》木刻残页	招式的有效范围增加1尺。		50		
329	1	9	441	1865	《奔雷枪术·穿》木刻断篇	招式的有效范围增加1尺。		40		
330	1	9	441	1865	《奔雷枪术·穿》真传残页	招式的有效距离增加1尺。		85		
331	1	11	441	1867	《奔雷枪术·穿》气血图残页	招式的扇形有效目标人数增加1个。		55		
332	1	11	441	1867	《奔雷枪术·穿》气血图断篇	招式的扇形有效目标人数增加1个。		100		
333	1	1	400	1857	《羽林枪法·穿云》穴位图残页	调息时间减少0.5秒。		140		
334	1	5	400	1861	《羽林枪法·穿云》秘诀残页	会心提高2%。		50		
335	1	5	400	1861	《羽林枪法·穿云》秘诀断篇	会心提高3%。		90		
336	1	7	400	1863	《羽林枪法·穿云》详解残页	命中提高1%。		60		
337	1	7	400	1863	《羽林枪法·穿云》详解断篇	命中提高2%。		75		
338	1	6	400	1862	《羽林枪法·穿云》参悟残页	伤害提高3%。		50		
339	1	6	400	1862	《羽林枪法·穿云》参悟断篇	伤害提高4%。		65		
340	1	1	428	1857	《游龙骑法·断魂刺》穴位图残页	调息时间减少1秒。		220		
341	1	1	428	1857	《游龙骑法·断魂刺》穴位图断篇	调息时间减少1秒。		90		
342	1	2	428	1858	《游龙骑法·断魂刺》注解残页	施展招式的消耗降低15%。		30		
343	1	2	428	1858	《游龙骑法·断魂刺》注解断篇	施展招式的消耗降低20%。		30		
344	1	9	428	1865	《游龙骑法·断魂刺》真传残页	招式的有效距离增加2尺。		50		
345	1	6	428	1862	《游龙骑法·断魂刺》参悟残页	伤害提高3%。		35		
346	1	6	428	1862	《游龙骑法·断魂刺》参悟断篇	伤害提高4%。		40		
347	1	1	412	1857	《虎牙令·疾如风》穴位图残页	调息时间减少20秒。		355		
348	1	1	412	1857	《虎牙令·疾如风》穴位图断篇	调息时间减少20秒。		355		
349	1	2	412	1858	《虎牙令·疾如风》注解绝章	施展招式的消耗降低30%。		365		3
350	1	2	412	1858	《虎牙令·疾如风》注解残页	施展招式的消耗降低20%。		105		1
351	1	2	412	1858	《虎牙令·疾如风》注解断篇	施展招式的消耗降低30%。		155		2
352	1	8	412	1864	《虎牙令·疾如风》人偶图绝章	招式附加移动速度提高，持续5秒。		235		3
353	1	8	412	1864	《虎牙令·疾如风》人偶图残页	招式附加会心提高10%，持续10秒。		385		1
354	1	8	412	1864	《虎牙令·疾如风》人偶图断篇	在疾如风下攻击会心后有50%几率获得虎啸。		390		2
355	1	5	415	1861	《羽林枪法·龙牙》秘诀绝章	会心提高4%。		185		3
356	1	6	415	1862	《羽林枪法·龙牙》参悟绝章	伤害提高5%。		170		3
357	1	5	415	1861	《羽林枪法·龙牙》秘诀残页	会心提高2%。		155		1
358	1	5	415	1861	《羽林枪法·龙牙》秘诀断篇	会心提高3%。		165		2
359	1	7	415	1863	《羽林枪法·龙牙》详解残页	命中提高1%。		190		
360	1	7	415	1863	《羽林枪法·龙牙》详解断篇	命中提高2%。		215		
361	1	6	415	1862	《羽林枪法·龙牙》参悟残页	伤害提高3%。		155		1
362	1	6	415	1862	《羽林枪法·龙牙》参悟断篇	伤害提高4%。		275		2
363	1	1	423	1857	《奔雷枪术·灭》穴位图残页	调息时间减少1秒。		120		
364	1	2	423	1858	《奔雷枪术·灭》注解残页	施展招式的消耗降低5%。		35		
365	1	2	423	1858	《奔雷枪术·灭》注解断篇	施展招式的消耗降低5%。		35		
366	1	2	423	1858	《奔雷枪术·灭》注解绝章	施展招式的消耗降低5%。		35		
367	1	5	423	1861	《奔雷枪术·灭》秘诀残页	会心提高2%。		45		
368	1	5	423	1861	《奔雷枪术·灭》秘诀断篇	会心提高3%。		45		
369	1	6	423	1862	《奔雷枪术·灭》参悟残页	伤害提高3%。		50		
370	1	6	423	1862	《奔雷枪术·灭》参悟断篇	伤害提高4%。		90		
371	1	1	401	1857	《羽林枪法·破风》穴位图残页	调息时间减少0.5秒。		165		
372	1	1	401	1857	《羽林枪法·破风》穴位图断篇	调息时间减少1秒。		390		
373	1	2	401	1858	《羽林枪法·破风》注解残页	施展招式的消耗降低10%。		105		
374	1	2	401	1858	《羽林枪法·破风》注解断篇	施展招式的消耗降低20%。		110		
375	1	10	401	1866	《羽林枪法·破风》手抄残页	招式效果持续时间增加4秒。		260		
376	1	4	401	1860	《羽林枪法·破风》注释残页	威胁提高10%。		130		
377	1	4	401	1860	《羽林枪法·破风》注释断篇	威胁提高15%。		155		
378	1	1	426	1857	《游龙骑法·破坚阵》穴位图残页	调息时间减少1秒。		135		
379	1	1	426	1857	《游龙骑法·破坚阵》穴位图断篇	调息时间减少1秒。		85		
380	1	1	426	1857	《游龙骑法·破坚阵》穴位图绝章	调息时间减少1秒。		245		
381	1	2	426	1858	《游龙骑法·破坚阵》注解残页	施展招式的消耗降低100%。		45		
382	1	8	426	1864	《游龙骑法·破坚阵》人偶图残页	招式附加绕足效果，持续10秒。		265		
383	1	8	426	1864	《游龙骑法·破坚阵》人偶图断篇	招式附加绕足效果，持续10秒。		130		
384	1	8	426	1864	《游龙骑法·破坚阵》人偶图绝章	招式附加绕足效果，持续10秒。		145		
385	1	1	413	1857	《虎牙令·守如山》穴位图残页	调息时间减少60秒。		390		
386	1	1	413	1857	《虎牙令·守如山》穴位图断篇	调息时间减少60秒。		390		
387	1	1	413	1857	《虎牙令·守如山》穴位图绝章	调息时间减少60秒。		390		
388	1	2	413	1858	《虎牙令·守如山》注解残页	施展招式的消耗降低100%。		100		
389	1	10	413	1866	《虎牙令·守如山》手抄残页	招式效果持续时间增加3秒。		285		
390	1	8	413	1864	《虎牙令·守如山》人偶图残页	招式附加气血恢复，持续15秒，最多叠加3层。		300		
391	1	8	413	1864	《虎牙令·守如山》人偶图断篇	招式附加气血恢复，持续15秒，最多叠加3层。		370		
392	1	8	413	1864	《虎牙令·守如山》人偶图绝章	招式附加气血恢复，持续15秒，最多叠加3层。		390		
393	1	8	418	1864	《奔雷枪术·突》人偶图残页	解除自身减速效果。		135		
394	1	8	418	1864	《奔雷枪术·突》人偶图断篇	解除自身锁足效果。		195		
395	1	2	418	1858	《奔雷枪术·突》注解残页	施展招式的消耗降低15%。		35		
396	1	2	418	1858	《奔雷枪术·突》注解断篇	施展招式的消耗降低20%。		60		
397	1	9	418	1865	《奔雷枪术·突》真传残页	招式的有效距离增加2尺。		95		
398	1	6	418	1862	《奔雷枪术·突》参悟残页	伤害提高3%。		50		
399	1	6	418	1862	《奔雷枪术·突》参悟断篇	伤害提高4%。		45		
400	1	1	422	1857	《虎牙令·啸如虎》穴位图残页	调息时间减少10秒。		260		
401	1	1	422	1857	《虎牙令·啸如虎》穴位图断篇	调息时间减少10秒。		390		
402	1	1	422	1857	《虎牙令·啸如虎》穴位图绝章	调息时间减少10秒。		390		
403	1	10	422	1866	《虎牙令·啸如虎》手抄残页	招式效果持续时间增加2秒。		295		
404	1	8	422	1864	《虎牙令·啸如虎》人偶图残页	招式附加外功防御提高10%，持续10秒，最多叠加3层。		240		
405	1	8	422	1864	《虎牙令·啸如虎》人偶图断篇	招式附加外功防御提高10%，持续10秒，最多叠加3层。		390		
406	1	8	422	1864	《虎牙令·啸如虎》人偶图绝章	招式附加外功防御提高10%，持续10秒，最多叠加3层。		390		
407	1	2	427	1858	《游龙骑法·战八方》注解残页	施展招式的消耗降低5%。	427	15		
408	1	2	427	1858	《游龙骑法·战八方》注解断篇	施展招式的消耗降低10%。	427	20		
409	1	2	427	1858	《游龙骑法·战八方》注解绝章	施展招式的消耗降低15%。	427	50		
410	1	9	427	1865	《游龙骑法·战八方》真传残页	招式的有效范围增加2尺。	427	30		
411	1	11	427	1867	《游龙骑法·战八方》气血图残页	招式的有效目标人数增加1个。	427	45		
412	1	6	427	1862	《游龙骑法·战八方》参悟残页	伤害提高5%。	427	20		
413	1	6	427	1862	《游龙骑法·战八方》参悟断篇	伤害提高5%。	427	25		
414	1	3	142	1870	《太素九针·长针》经脉图残页	运功时间减少0.25秒。		215		
415	1	3	142	1870	《太素九针·长针》经脉图断篇	运功时间减少0.25秒。		215		
416	1	2	142	1869	《太素九针·长针》注解残页	施展招式的消耗降低5%。		45		
417	1	2	142	1869	《太素九针·长针》注解断篇	施展招式的消耗降低10%。		50		
418	1	9	142	1876	《太素九针·长针》真传残页	招式的有效距离增加4尺。		65		
419	1	8	142	1875	《太素九针·长针》人偶图残页	疗伤成效提高4%。		160		
420	1	8	142	1875	《太素九针·长针》人偶图断篇	疗伤成效提高5%。		295		
421	1	1	132	1868	《养心诀·春泥护花》穴位图残页	调息时间减少3秒。		185		
422	1	1	132	1868	《养心诀·春泥护花》穴位图断篇	调息时间减少3秒。		190		
423	1	1	132	1868	《养心诀·春泥护花》穴位图绝章	调息时间减少3秒。		390		
424	1	2	132	1869	《养心诀·春泥护花》注解残页	施展招式的消耗降低10%。		125		
425	1	2	132	1869	《养心诀·春泥护花》注解断篇	施展招式的消耗降低15%。		125		
426	1	8	132	1875	《养心诀·春泥护花》人偶图残页	招式附加气血恢复，持续9秒。		340		
427	1	8	132	1875	《养心诀·春泥护花》人偶图断篇	立即回复目标大量气血值。		390		
428	1	8	132	1875	《养心诀·春泥护花》人偶图绝章	招式附加受到的伤害降低5%。		350		
429	1	3	188	1870	《百花拂穴手·浮花浪蕊》经脉图残页	运功时间减少0.25秒。		180		
430	1	2	188	1869	《百花拂穴手·浮花浪蕊》注解断篇	施展招式的消耗降低25%。		100		
431	1	6	188	1873	《百花拂穴手·浮花浪蕊》参悟残页	伤害提高5%。		40		
432	1	6	188	1873	《百花拂穴手·浮花浪蕊》参悟断篇	伤害提高10%。		65		
433	1	6	188	1873	《百花拂穴手·浮花浪蕊》参悟绝章	伤害提高15%。		40		
434	1	8	188	1875	《百花拂穴手·浮花浪蕊》人偶图残页	招式附加浮花不利气劲，内力消耗提高5%，持续9秒，最多叠加5层。		155		
435	1	8	188	1875	《百花拂穴手·浮花浪蕊》人偶图断篇	招式附加浮花不利气劲，内力消耗提高5%，持续9秒，最多叠加5层。		155		
436	1	3	137	1870	《太素九针·局针》经脉图残页	运功时间减少0.125秒。		365		
437	1	3	137	1870	《太素九针·局针》经脉图断篇	运功时间减少0.125秒。		380		
438	1	2	137	1869	《太素九针·局针》注解残页	施展招式的消耗降低5%。		140		
439	1	2	137	1869	《太素九针·局针》注解断篇	施展招式的消耗降低10%。		140		
440	1	9	137	1876	《太素九针·局针》真传残页	招式的有效距离增加4尺。		230		
441	1	8	137	1875	《太素九针·局针》人偶图残页	疗伤成效提高4%。		210		
442	1	8	137	1875	《太素九针·局针》人偶图断篇	疗伤成效提高5%。		390		
443	1	1	190	1868	《百花拂穴手·兰摧玉折》穴位图残页	调息时间减少0.5秒。		265		
444	1	1	190	1868	《百花拂穴手·兰摧玉折》穴位图断篇	调息时间减少0.5秒。		220		
445	1	1	190	1868	《百花拂穴手·兰摧玉折》穴位图绝章	调息时间减少0.5秒。		390		
446	1	3	190	1870	《百花拂穴手·兰摧玉折》经脉图残页	运功时间减少0.25秒。		390		
447	1	2	190	1869	《百花拂穴手·兰摧玉折》注解残页	施展招式的消耗降低5%。		125		
448	1	2	190	1869	《百花拂穴手·兰摧玉折》注解断篇	施展招式的消耗降低10%。		140		
449	1	10	190	1877	《百花拂穴手·兰摧玉折》手抄残页	招式效果持续时间增加3秒。		385		
450	1	2	133	1869	《养心诀·清风垂露》注解残页	施展招式的消耗降低20%。		30		
451	1	9	133	1876	《养心诀·清风垂露》真传残页	招式的有效距离增加2尺。		50		
452	1	9	133	1876	《养心诀·清风垂露》真传断篇	招式的有效距离增加2尺。		85		
453	1	9	133	1876	《养心诀·清风垂露》真传绝章	招式的有效距离增加2尺。		65		
454	1	8	133	1875	《养心诀·清风垂露》人偶图残页	能卸除额外一个点穴状态。		130		
455	1	8	133	1875	《养心诀·清风垂露》人偶图断篇	能卸除额外一个点穴状态。		130		
456	1	8	133	1875	《养心诀·清风垂露》人偶图绝章	招式立刻恢复一定气血值。		185		
457	1	2	180	1869	《点穴截脉·商阳指》注解残页	施展招式的消耗降低5%。		35		
458	1	2	180	1869	《点穴截脉·商阳指》注解断篇	施展招式的消耗降低5%。		35		
459	1	2	180	1869	《点穴截脉·商阳指》注解绝章	施展招式的消耗降低10%。		60		
460	1	10	180	1877	《点穴截脉·商阳指》手抄残页	招式效果持续时间增加3秒。		100		
461	1	9	180	1876	《点穴截脉·商阳指》真传残页	招式的有效距离增加4尺。		95		
462	1	8	180	1875	《点穴截脉·商阳指》人偶图残页	招式附加噬骨不利气劲，每层受混元性内功伤害提高2%，持续15秒，最多叠加5层。		60		
463	1	8	180	1875	《点穴截脉·商阳指》人偶图断篇	招式附加噬骨不利气劲，每层受混元性内功伤害提高2%，持续15秒，最多叠加5层。		80		
464	1	3	184	1870	《点穴截脉·少明指》经脉图残页	运功时间减少0.125秒。		325		
465	1	3	184	1870	《点穴截脉·少明指》经脉图断篇	运功时间减少0.125秒。		180		
466	1	9	184	1876	《点穴截脉·少明指》真传残页	招式的有效距离增加2尺。		50		
467	1	9	184	1876	《点穴截脉·少明指》真传断篇	招式的有效距离增加2尺。		60		
468	1	9	184	1876	《点穴截脉·少明指》真传绝章	招式的有效距离增加2尺。		60		
469	1	6	184	1873	《点穴截脉·少明指》参悟残页	伤害提高20%。		35		
470	1	6	184	1873	《点穴截脉·少明指》参悟断篇	伤害提高30%。		75		
471	1	8	184	1875	《点穴截脉·少明指》人偶图残页	能卸除目标额外一个阳性内功气劲。		190		
472	1	3	138	1870	《太素九针·提针》经脉图残页	运功时间减少0.25秒。		335		
473	1	3	138	1870	《太素九针·提针》经脉图断篇	运功时间减少0.25秒。		390		
474	1	2	138	1869	《太素九针·提针》注解残页	施展招式的消耗降低5%。		115		
475	1	2	138	1869	《太素九针·提针》注解断篇	施展招式的消耗降低10%。		125		
476	1	9	138	1876	《太素九针·提针》真传残页	招式的有效距离增加4尺。		205		
477	1	8	138	1875	《太素九针·提针》人偶图残页	疗伤成效提高4%。		305		
478	1	8	138	1875	《太素九针·提针》人偶图断篇	疗伤成效提高5%。		390		
479	1	1	100	1868	《养心诀·星楼月影》穴位图残页	调息时间减少3秒。		315		
480	1	1	100	1868	《养心诀·星楼月影》穴位图断篇	调息时间减少3秒。		390		
481	1	2	100	1869	《养心诀·星楼月影》注解残页	施展招式的消耗降低10%。		115		
482	1	2	100	1869	《养心诀·星楼月影》注解断篇	施展招式的消耗降低15%。		125		
483	1	2	100	1869	《养心诀·星楼月影》注解绝章	施展招式的消耗降低20%。		155		
484	1	8	100	1875	《养心诀·星楼月影》人偶图残页	招式附加气血恢复，持续9秒。		335		
485	1	8	100	1875	《养心诀·星楼月影》人偶图断篇	招式附加化解受到伤害的30%，持续3秒。		390		
486	1	3	179	1870	《点穴截脉·阳明指》经脉图残页	运功时间减少0.125秒。		390		
487	1	3	179	1870	《点穴截脉·阳明指》经脉图断篇	运功时间减少0.125秒。		390		
488	1	2	179	1869	《点穴截脉·阳明指》注解残页	施展招式的消耗降低5%。		115		
489	1	2	179	1869	《点穴截脉·阳明指》注解断篇	施展招式的消耗降低10%。		115		
490	1	5	179	1872	《点穴截脉·阳明指》秘诀残页	会心提高2%。		130		
491	1	5	179	1872	《点穴截脉·阳明指》秘诀断篇	会心提高3%。		235		
492	1	6	179	1873	《点穴截脉·阳明指》参悟残页	伤害提高3%。		135		
493	1	6	179	1873	《点穴截脉·阳明指》参悟断篇	伤害提高4%。		260		
494	1	3	189	1870	《百花拂穴手·钟林毓秀》经脉图残页	运功时间减少0.125秒。		390		
495	1	3	189	1870	《百花拂穴手·钟林毓秀》经脉图断篇	运功时间减少0.125秒。		340		
496	1	3	189	1870	《百花拂穴手·钟林毓秀》经脉图绝章	运功时间减少0.25秒。		390		
497	1	2	189	1869	《百花拂穴手·钟林毓秀》注解残页	施展招式的消耗降低5%。		125		
498	1	2	189	1869	《百花拂穴手·钟林毓秀》注解断篇	施展招式的消耗降低10%。		175		
499	1	10	189	1877	《百花拂穴手·钟林毓秀》手抄残页	招式效果持续时间增加3秒。		315		
500	1	8	189	1875	《百花拂穴手·钟林毓秀》人偶图残页	招式附加噬骨不利气劲，每层受混元性内功伤害提高2%，持续15秒，最多叠加5层。		275		
501	1	8	189	1875	《百花拂穴手·钟林毓秀》人偶图断篇	招式附加噬骨不利气劲，每层受混元性内功伤害提高2%，持续15秒，最多叠加5层。		390		
502	1	0	0	0	测试	测试				
507	1	6	562	1840	《猿公剑法·剑主天地》参悟绝章	伤害提高5%。		145		
511	1		0	0	《羽林枪法·龙牙》参悟绝章	伤害提高5%。				
543	1	0	0	0	藏剑场景教学_霞流宝石	测试				
545	1	5	1578	2560	《秀水剑法·平湖断月》秘诀残页	会心提高2%。		45		
546	1	6	1578	2561	《秀水剑法·平湖断月》参悟残页	伤害提高3%。		50		
547	1	6	1578	2561	《秀水剑法·平湖断月》参悟断篇	伤害提高4%。		55		
548	1	6	1578	2561	《秀水剑法·平湖断月》参悟绝章	伤害提高5%。		90		
549	1	9	1578	2564	《秀水剑法·平湖断月》真传残页	招式的有效距离增加1尺。		95		
550	1	8	1578	2563	《秀水剑法·平湖断月》人偶图残页	招式额外获得2点剑气。		115		
551	1	8	1578	2563	《秀水剑法·平湖断月》人偶图断篇	招式额外获得3点剑气。		125		
552	1	5	1581	2560	《秀水剑法·黄龙吐翠》秘诀残页	会心提高2%。		50		
553	1	5	1581	2560	《秀水剑法·黄龙吐翠》秘诀断篇	会心提高3%。		55		
554	1	5	1581	2560	《秀水剑法·黄龙吐翠》秘诀绝章	会心提高4%。		80		
555	1	6	1581	2561	《秀水剑法·黄龙吐翠》参悟残页	伤害提高3%。		70		
556	1	6	1581	2561	《秀水剑法·黄龙吐翠》参悟断篇	伤害提高4%。		85		
557	1	6	1581	2561	《秀水剑法·黄龙吐翠》参悟绝章	伤害提高5%。		90		
558	1	8	1581	2563	《秀水剑法·黄龙吐翠》人偶图残页	招式额外获得2点剑气。		160		
559	1	8	1581	2563	《秀水剑法·黄龙吐翠》人偶图断篇	招式额外获得3点剑气。		140		
560	1	5	1579	2560	《秀水剑法·九溪弥烟》秘诀残页	会心提高2%。		155		
561	1	5	1579	2560	《秀水剑法·九溪弥烟》秘诀断篇	会心提高3%。		135		
562	1	6	1579	2561	《秀水剑法·九溪弥烟》参悟残页	伤害提高3%。		130		
563	1	6	1579	2561	《秀水剑法·九溪弥烟》参悟断篇	伤害提高4%。		140		
564	1	6	1579	2561	《秀水剑法·九溪弥烟》参悟绝章	伤害提高5%。		190		
565	1	9	1579	2564	《秀水剑法·九溪弥烟》真传残页	招式的有效范围增加1尺。		155		
566	1	9	1579	2564	《秀水剑法·九溪弥烟》真传断篇	招式的有效范围增加1尺。		285		
567	1	3	1593	2558	《灵峰剑式·云飞玉皇》经脉图残页	运功时间减少0.25秒。		390		
568	1	3	1593	2558	《灵峰剑式·云飞玉皇》经脉图断篇	运功时间减少0.25秒。		390		
569	1	6	1593	2561	《灵峰剑式·云飞玉皇》参悟残页	伤害提高2%。		140		
570	1	6	1593	2561	《灵峰剑式·云飞玉皇》参悟断篇	伤害提高3%。		135		
571	1	6	1593	2561	《灵峰剑式·云飞玉皇》参悟绝章	伤害提高4%。		235		
572	1	7	1593	2562	《灵峰剑式·云飞玉皇》详解残页	命中提高1%。		155		
573	1	7	1593	2562	《灵峰剑式·云飞玉皇》详解断篇	命中提高2%。		205		
574	1	5	1593	2560	《灵峰剑式·云飞玉皇》秘诀残页	会心提高3%。		145		
575	1	3	1600	2558	《灵峰剑式·夕照雷峰》经脉图残页	运功时间减少0.125秒。		315		
576	1	3	1600	2558	《灵峰剑式·夕照雷峰》经脉图断篇	运功时间减少0.125秒。		390		
577	1	7	1600	2562	《灵峰剑式·夕照雷峰》详解残页	命中提高1%。		220		
578	1	7	1600	2562	《灵峰剑式·夕照雷峰》详解断篇	命中提高2%。		195		
579	1	6	1600	2561	《灵峰剑式·夕照雷峰》参悟残页	伤害提高2%。		160		
580	1	6	1600	2561	《灵峰剑式·夕照雷峰》参悟断篇	伤害提高3%。		205		
581	1	6	1600	2561	《灵峰剑式·夕照雷峰》参悟绝章	伤害提高4%。		195		
582	1	5	1600	2560	《灵峰剑式·夕照雷峰》秘诀残页	会心提高3%。		165		
583	1	6	1645	2561	《灵峰剑式·风来吴山》参悟残页	伤害提高2%。		40		
584	1	6	1645	2561	《灵峰剑式·风来吴山》参悟断篇	伤害提高3%。		50		
585	1	6	1645	2561	《灵峰剑式·风来吴山》参悟绝章	伤害提高4%。		70		
586	1	8	1645	2563	《灵峰剑式·风来吴山》人偶图残页	招式附加目标减速效果，持续3秒。		235		
587	1	8	1645	2563	《灵峰剑式·风来吴山》人偶图断篇	招式附加自身加速效果，持续5秒。		190		
588	1	5	1645	2560	《灵峰剑式·风来吴山》秘诀残页	会心提高2%。		40		
589	1	5	1645	2560	《灵峰剑式·风来吴山》秘诀断篇	会心提高3%。		35		
590	1	1	1646	2556	《君子风·听雷》穴位图残页	调息时间减少0.25秒。		65		
591	1	1	1646	2556	《君子风·听雷》穴位图断篇	调息时间减少0.25秒。		140		
592	1	7	1646	2562	《君子风·听雷》详解残页	命中提高1%。		45		
593	1	7	1646	2562	《君子风·听雷》详解断篇	命中提高2%。		60		
594	1	5	1646	2560	《君子风·听雷》秘诀残页	会心提高2%。		40		
595	1	5	1646	2560	《君子风·听雷》秘诀断篇	会心提高3%。		70		
596	1	6	1646	2561	《君子风·听雷》参悟残页	伤害提高3%。		40		
597	1	6	1646	2561	《君子风·听雷》参悟断篇	伤害提高4%。		55		
598	1	6	1646	2561	《君子风·听雷》参悟绝章	伤害提高5%。		55		
599	1	5	1651	2560	《君子风·断潮》秘诀残页	会心提高2%。		45		
600	1	5	1651	2560	《君子风·断潮》秘诀断篇	会心提高3%。		75		
601	1	5	1651	2560	《君子风·断潮》秘诀绝章	会心提高4%。		60		
602	1	6	1651	2561	《君子风·断潮》参悟残页	伤害提高3%。		50		
603	1	6	1651	2561	《君子风·断潮》参悟断篇	伤害提高4%。		60		
604	1	6	1651	2561	《君子风·断潮》参悟绝章	伤害提高5%。		75		
605	1	8	1656	2563	《君子风·啸日》人偶图残页	施展招式获得10点剑气。		265		
606	1	8	1656	2563	《君子风·啸日》人偶图断篇	招式附加解除自身点穴不利效果。		390		
607	1	8	1656	2563	《君子风·啸日》人偶图绝章	招式附加解除自身混元性不利效果。		390		
608	1	10	1656	2556	《君子风·啸日》手抄残页	招式附加效果持续时间增加0.5秒。		305		
609	1	10	1656	2556	《君子风·啸日》手抄断篇	招式附加效果持续时间增加0.5秒。		290		
610	1	10	1656	2556	《君子风·啸日》手抄绝章	招式附加效果持续时间增加0.5秒。		390		
611	1	1	1664	2556	《西子情·雪断桥》穴位图残页	调息时间减少10秒。		120		
612	1	1	1664	2556	《西子情·雪断桥》穴位图断篇	调息时间减少10秒。		120		
613	1	1	1664	2556	《西子情·雪断桥》穴位图绝章	调息时间减少10秒。		120		
614	1	8	1664	2563	《西子情·雪断桥》人偶图残页	招式额外获得10点剑气。		80		
615	1	8	1664	2563	《西子情·雪断桥》人偶图断篇	招式额外获得10点剑气。		235		
616	1	8	1664	2563	《西子情·雪断桥》人偶图绝章	招式额外获得10点剑气。		240		
617	1	1	1665	2556	《西子情·风吹荷》穴位图残页	调息时间减少1秒。		80		
618	1	1	1665	2556	《西子情·风吹荷》穴位图断篇	调息时间减少2秒。		90		
619	1	1	1665	2556	《西子情·风吹荷》穴位图绝章	调息时间减少2秒。		90		
620	1	10	1665	2565	《西子情·风吹荷》手抄残页	招式效果持续时间增加1秒。		55		
621	1	7	1665	2562	《西子情·风吹荷》详解残页	命中提高1%。		25		
622	1	7	1665	2562	《西子情·风吹荷》详解断篇	命中提高2%。		35		
623	1	9	1665	2564	《西子情·风吹荷》真传残页	招式的有效距离增加1尺。		20		
624	1	9	1665	2564	《西子情·风吹荷》真传断篇	招式的有效距离增加1尺。		30		
625	1	9	1665	2564	《西子情·风吹荷》真传绝章	招式的有效距离增加1尺。		40		
626	1	1	1668	2556	《西子情·云栖松》穴位图残页	调息时间减少10秒。		80		
627	1	1	1668	2556	《西子情·云栖松》穴位图断篇	调息时间减少10秒。		80		
628	1	10	1668	2565	《西子情·云栖松》手抄残页	招式闪躲效果持续时间增加2秒。		75		
629	1	10	1668	2565	《西子情·云栖松》手抄断篇	招式闪躲效果持续时间增加2秒。		135		
630	1	8	1668	2563	《西子情·云栖松》人偶图绝章	招式附加自身每秒回复剑气2点效果，持续8秒。		95		
631	1	8	1668	2563	《西子情·云栖松》人偶图残页	招式附加自身外功防御提高，持续20秒。		205		
632	1	8	1668	2563	《西子情·云栖松》人偶图断篇	招式附加气血恢复，持续5秒。		265		
639	1	1	0	0	七秀PVP套装效果	绛唇珠袖调息时间减少10s				
640	1	1	0	0	少林PVP套装效果	捉影式的调息时间减少3秒				
641	1	1	0	0	天策PVP套装效果	突的调息时间减少3秒				
