NodeID	Level	ImageFile	Frame	DisableFrame	Name	Desc	Introduce
36	0	ui/Image/UICommon/ScienceTreeNode.UITex	117	119	妙境通幽	<text>text="95级团队秘境中同帮会帮众数量占70%及以上则秘境中数值奖励提高100%。" font=18</text>	<text>text="大幅提高帮会成员合作探索秘境收益。" font=107</text>
36	1	ui/Image/UICommon/ScienceTreeNode.UITex	117	119	妙境通幽	<text>text="95级团队秘境中同帮会帮众数量占70%及以上则秘境中数值奖励提高100%。" font=18</text>	<text>text="帮会团于95级团队秘境中获得的数值奖励提高" font=227</text><text>text="100%" font=101</text><text>text="。" font=227</text>
37	0	ui/Image/UICommon/ScienceTreeNode.UITex	120	122	甘露凝汁	<text>text="帮会家园菜地和花盆能种植草药；同时在帮会领地种植草药时会随机触发特殊事件。预备期成员无法享受此福利。" font=18</text>	<text>text="大幅提高帮会领地内采药收益。" font=107</text>
37	1	ui/Image/UICommon/ScienceTreeNode.UITex	120	122	甘露凝汁	<text>text="帮会家园菜地和花盆能种植草药；同时在帮会领地种植草药时会随机触发特殊事件。预备期成员无法享受此福利。" font=18</text>	<text>text="大幅提高帮会领地内采药收益。" font=227</text>
38	0	ui/Image/UICommon/ScienceTreeNode.UITex	126	128	千锤万凿	<text>text="帮会家园出现矿点；同时在帮会领地采矿时会随机触发特殊事件。预备期成员无法享受此福利。" font=18</text>	<text>text="大幅提高帮会领地内采矿收益。" font=107</text>
38	1	ui/Image/UICommon/ScienceTreeNode.UITex	126	128	千锤万凿	<text>text="帮会家园出现矿点；同时在帮会领地采矿时会随机触发特殊事件。预备期成员无法享受此福利。" font=18</text>	<text>text="大幅提高帮会领地内采矿收益。" font=227</text>
39	0	ui/Image/UICommon/ScienceTreeNode.UITex	132	134	解羊之手	<text>text="帮会家园的牧场出现可庖丁的动物；同时在帮会领地庖丁时会随机触发特殊事件。预备期成员无法享受此福利。" font=18</text>	<text>text="提高帮会成员庖丁收益。" font=107</text>
39	1	ui/Image/UICommon/ScienceTreeNode.UITex	132	134	解羊之手	<text>text="帮会家园的牧场出现可庖丁的动物；同时在帮会领地庖丁时会随机触发特殊事件。预备期成员无法享受此福利。" font=18</text>	<text>text="大幅提高帮会领地内庖丁收益。" font=227</text>
40	0	ui/Image/UICommon/ScienceTreeNode.UITex	123	125	细嚼慢咽	<text>text="废弃。帮会家园开启特殊事件，在帮会家园菜地种植草药时随机触发。需要天工树主干天机宝殿建设完成。" font=18</text>	<text>text="废弃。帮会家园开启特殊事件，在帮会家园菜地种植草药时随机触发。需要天工树主干天机宝殿建设完成。" font=107</text>
40	1	ui/Image/UICommon/ScienceTreeNode.UITex	123	125	细嚼慢咽	<text>text="废弃。帮会家园开启特殊事件，在帮会家园菜地种植草药时随机触发。需要天工树主干天机宝殿建设完成。" font=18</text>	<text>text="废弃。帮会家园开启特殊事件，在帮会家园菜地种植草药时随机触发。需要天工树主干天机宝殿建设完成。" font=227</text>
41	0	ui/Image/UICommon/ScienceTreeNode.UITex	135	137	王中之王	<text>text="废弃。帮会家园开启特殊事件，在帮会家园牧场庖丁时随机触发。需要天工树主干玉华玄宫建设完成。" font=18</text>	<text>text="废弃。帮会家园开启特殊事件，在帮会家园牧场庖丁时随机触发。需要天工树主干玉华玄宫建设完成。" font=107</text>
41	1	ui/Image/UICommon/ScienceTreeNode.UITex	135	137	王中之王	<text>text="废弃。帮会家园开启特殊事件，在帮会家园牧场庖丁时随机触发。需要天工树主干玉华玄宫建设完成。" font=18</text>	<text>text="废弃。帮会家园开启特殊事件，在帮会家园牧场庖丁时随机触发。需要天工树主干玉华玄宫建设完成。" font=227</text>
42	0	ui/Image/UICommon/ScienceTreeNode.UITex	129	131	石破玉出	<text>text="废弃。帮会家园开启特殊事件，在帮会家园矿场采金时随机触发。需要天工树主干玉华玄宫建设完成。" font=18</text>	<text>text="废弃。帮会家园开启特殊事件，在帮会家园矿场采金时随机触发。需要天工树主干玉华玄宫建设完成。" font=107</text>
42	1	ui/Image/UICommon/ScienceTreeNode.UITex	129	131	石破玉出	<text>text="废弃。帮会家园开启特殊事件，在帮会家园矿场采金时随机触发。需要天工树主干玉华玄宫建设完成。" font=18</text>	<text>text="废弃。帮会家园开启特殊事件，在帮会家园矿场采金时随机触发。需要天工树主干玉华玄宫建设完成。" font=227</text>
43	0	ui/Image/UICommon/ScienceTreeNode2.UITex	0	2	南北名菜	<text>text="废弃。烹饪技艺精力消耗减少20%。需要天工树主干天机宝殿建设完成。" font=18</text>	<text>text="废弃。烹饪技艺精力消耗减少20%。需要天工树主干天机宝殿建设完成。" font=107</text>
43	1	ui/Image/UICommon/ScienceTreeNode2.UITex	0	2	南北名菜	<text>text="废弃。烹饪技艺精力消耗减少20%。需要天工树主干天机宝殿建设完成。" font=18</text>	<text>text="废弃。烹饪技艺精力消耗减少20%。需要天工树主干天机宝殿建设完成。" font=227</text>
44	0	ui/Image/UICommon/ScienceTreeNode2.UITex	3	5	锦衣华服	<text>text="废弃。缝纫技艺精力消耗减少20%。需要天工树主干玉华玄宫建设完成。" font=18</text>	<text>text="废弃。缝纫技艺精力消耗减少20%。需要天工树主干玉华玄宫建设完成。" font=107</text>
44	1	ui/Image/UICommon/ScienceTreeNode2.UITex	3	5	锦衣华服	<text>text="废弃。缝纫技艺精力消耗减少20%。需要天工树主干玉华玄宫建设完成。" font=18</text>	<text>text="废弃。缝纫技艺精力消耗减少20%。需要天工树主干玉华玄宫建设完成。" font=227</text>
45	0	ui/Image/UICommon/ScienceTreeNode2.UITex	6	8	百炼成锋	<text>text="废弃。铸造技艺精力消耗减少20%。需要天工树主干玉华玄宫建设完成。" font=18</text>	<text>text="废弃。铸造技艺精力消耗减少20%。需要天工树主干玉华玄宫建设完成。" font=107</text>
45	1	ui/Image/UICommon/ScienceTreeNode2.UITex	6	8	百炼成锋	<text>text="废弃。铸造技艺精力消耗减少20%。需要天工树主干玉华玄宫建设完成。" font=18</text>	<text>text="废弃。铸造技艺精力消耗减少20%。需要天工树主干玉华玄宫建设完成。" font=227</text>
46	0	ui/Image/UICommon/ScienceTreeNode2.UITex	9	11	妙手仁心	<text>text="废弃。医术技艺精力消耗减少20%。需要天工树主干天机宝殿建设完成。" font=18</text>	<text>text="废弃。医术技艺精力消耗减少20%。需要天工树主干天机宝殿建设完成。" font=107</text>
46	1	ui/Image/UICommon/ScienceTreeNode2.UITex	9	11	妙手仁心	<text>text="废弃。医术技艺精力消耗减少20%。需要天工树主干天机宝殿建设完成。" font=18</text>	<text>text="废弃。医术技艺精力消耗减少20%。需要天工树主干天机宝殿建设完成。" font=227</text>
47	0	ui/Image/UICommon/ScienceTreeNode2.UITex	12	14	薄利多修	<text>text="修理商八折修理装备。" font=18</text>	<text>text="可降低装备修理消耗。" font=107</text>
47	1	ui/Image/UICommon/ScienceTreeNode2.UITex	12	14	薄利多修	<text>text="修理商八折修理装备。" font=18</text>	<text>text="修理商" font=227</text><text>text="八折" font=101</text><text>text="修理装备。" font=227</text>
48	0	ui/Image/UICommon/ScienceTreeNode2.UITex	15	17	一品良驹	<text>text="废弃。帮会牧场每周刷出一匹高级马驹(凌晨0点至8点期间不刷新)，详细规则及马驹刷新情况可向帮会牧场马商询问。需要天工树主干天机宝殿建设完成。" font=18</text>	<text>text="废弃。帮会牧场每周刷出一匹高级马驹(凌晨0点至8点期间不刷新)，详细规则及马驹刷新情况可向帮会牧场马商询问。需要天工树主干天机宝殿建设完成。" font=107</text>
48	1	ui/Image/UICommon/ScienceTreeNode2.UITex	15	17	一品良驹	<text>text="废弃。帮会牧场每周刷出一匹高级马驹(凌晨0点至8点期间不刷新)，详细规则及马驹刷新情况可向帮会牧场马商询问。需要天工树主干天机宝殿建设完成。" font=18</text>	<text>text="废弃。帮会牧场每周刷出一匹高级马驹(凌晨0点至8点期间不刷新)，详细规则及马驹刷新情况可向帮会牧场马商询问。需要天工树主干天机宝殿建设完成。" font=227</text>
49	0	ui/Image/UICommon/ScienceTreeNode2.UITex	18	20	遛马名师	<text>text="帮会领地遛马驹增加饱食度并额外获得成长经验。" font=18</text>	<text>text="帮会领地遛马驹可增加饱食度并额外获得成长经验。" font=107</text>
49	1	ui/Image/UICommon/ScienceTreeNode2.UITex	18	20	遛马名师	<text>text="帮会领地遛马驹增加饱食度并额外获得成长经验。" font=18</text>	<text>text="帮会领地遛马驹增加饱食度并额外获得成长经验。" font=227</text>
50	0	ui/Image/UICommon/ScienceTreeNode2.UITex	21	23	魂牵梦绕	<text>text="帮会成员获得腰部挂件牵魂索，限时一周。" font=18</text>	<text>text="帮会成员获得统一的腰部挂件，打造独一无二的个性化帮会！" font=107</text>
50	1	ui/Image/UICommon/ScienceTreeNode2.UITex	21	23	魂牵梦绕	<text>text="帮会成员获得腰部挂件[" font=18</text><text>text="牵魂索" font=74 link="ItemLinkInfo/8/2823"</text><text>text="]，限时一周。" font=18</text>	<text>text="帮会成员获得腰部挂件" font=227</text><text>text="[" font=112</text><text>text="牵魂索" font=112 link="ItemLinkInfo/8/2823"</text><text>text="]" font=112</text><text>text="。" font=227</text>
51	0	ui/Image/UICommon/ScienceTreeNode2.UITex	24	26	三叹三秋	<text>text="帮会成员获得腰部挂件[" font=18</text><text>text="三秋" font=74 link="ItemLinkInfo/8/2828"</text><text>text="]，限时一周。" font=18</text>	<text>text="帮会成员获得统一的腰部挂件，打造独一无二的个性化帮会！" font=107</text>
51	1	ui/Image/UICommon/ScienceTreeNode2.UITex	24	26	三叹三秋	<text>text="帮会成员获得腰部挂件[" font=18</text><text>text="三秋" font=74 link="ItemLinkInfo/8/2828"</text><text>text="]，限时一周。" font=18</text>	<text>text="帮会成员获得统一腰部挂件" font=227</text><text>text="[" font=112</text><text>text="三秋" font=112 link="ItemLinkInfo/8/2828"</text><text>text="]" font=112</text><text>text="。" font=227</text>
52	0	ui/Image/UICommon/ScienceTreeNode2.UITex	27	29	边荒古韵	<text>text="帮会成员获得背部挂件" font=18</text><text>text="蛮衣" font=77 link="ItemLinkInfo/8/2830"</text><text>text="，限时一周。" font=18</text>	<text>text="帮会所有成员获得统一的背部挂件。" font=107</text>
52	1	ui/Image/UICommon/ScienceTreeNode2.UITex	27	29	边荒古韵	<text>text="帮会成员获得背部挂件[" font=18</text><text>text="蛮衣" font=77 link="ItemLinkInfo/8/2830"</text><text>text="]，限时一周。" font=18</text>	<text>text="帮会成员获得背部挂件" font=227</text><text>text="[" font=206</text><text>text="蛮衣" font=206 link="ItemLinkInfo/8/2830"</text><text>text="]" font=206</text><text>text="。" font=227</text>
53	0	ui/Image/UICommon/ScienceTreeNode2.UITex	30	32	红篓碧葫	<text>text="帮会成员获得背部挂件青葫篓，限时一周。" font=18</text>	<text>text="帮会成员获得统一的背部挂件，打造独一无二的个性化帮会！" font=107</text>
53	1	ui/Image/UICommon/ScienceTreeNode2.UITex	30	32	红篓碧葫	<text>text="帮会成员获得背部挂件[" font=18</text><text>text="青葫篓" font=74 link="ItemLinkInfo/8/2831"</text><text>text="]，限时一周。" font=18</text>	<text>text="帮会成员获得统一的背部挂件" font=227</text><text>text="[" font=112</text><text>text="青葫篓" font=112 link="ItemLinkInfo/8/2831"</text><text>text="]" font=112</text><text>text="。" font=227</text>
54	0	ui/Image/UICommon/ScienceTreeNode2.UITex	78	80	甘霖	<text>text="据点贸易任务奖励的载具物资增加100%。" font=18</text>	<text>text="大幅提高据点贸易任务的载具物资奖励。" font=107</text>
54	1	ui/Image/UICommon/ScienceTreeNode2.UITex	78	80	甘霖	<text>text="据点贸易任务奖励的载具物资增加100%。" font=18</text>	<text>text="据点贸易任务奖励的载具物资增加" font=227</text><text>text="100%" font=101</text><text>text="。" font=227</text>
55	0	ui/Image/UICommon/ScienceTreeNode2.UITex	81	83	简材	<text>text="生产载具消耗降低20%，可用金币额外购买两辆神机车。" font=18</text>	<text>text="可以提高每周载具可使用数量。" font=107</text>
55	1	ui/Image/UICommon/ScienceTreeNode2.UITex	81	83	简材	<text>text="生产载具消耗降低20%，可用金币额外购买两辆神机车。" font=18</text>	<text>text="生产载具消耗降低" font=227</text><text>text="20%" font=101</text><text>text="，可用金币额外购买" font=227</text><text>text="2" font=101</text><text>text="辆神机车。" font=227</text>
56	0	ui/Image/UICommon/ScienceTreeNode2.UITex	84	86	神工	<text>text="箭塔照明弹的作用范围和持续时间增加100%。" font=18</text>	<text>text="大幅增强据点神机台效果。" font=107</text>
56	1	ui/Image/UICommon/ScienceTreeNode2.UITex	84	86	神工	<text>text="箭塔照明弹的作用范围和持续时间增加100%。" font=18</text>	<text>text="箭塔照明弹的作用范围和持续时间增加" font=227</text><text>text="100%" font=101</text><text>text="。" font=227</text>
57	0	ui/Image/UICommon/ScienceTreeNode2.UITex	87	89	鬼斧	<text>text="载具攻击力提高10%。" font=18</text>	<text>text="提高载具攻击力。" font=107</text>
57	1	ui/Image/UICommon/ScienceTreeNode2.UITex	87	89	鬼斧	<text>text="载具攻击力提高10%。" font=18</text>	<text>text="载具攻击力提高" font=227</text><text>text="10%" font=101</text><text>text="。" font=227</text>
58	0	ui/Image/UICommon/ScienceTreeNode2.UITex	90	92	神速	<text>text="神机车移动速度提高三分之二。" font=18</text>	<text>text="大幅提高神机车移动速度。" font=107</text>
58	1	ui/Image/UICommon/ScienceTreeNode2.UITex	90	92	神速	<text>text="神机车移动速度提高三分之二。" font=18</text>	<text>text="神机车移动速度提高" font=227</text><text>text="2/3" font=101</text><text>text="。" font=227</text>
59	0	ui/Image/UICommon/ScienceTreeNode2.UITex	39	41	摧城	<text>text="载具对载具和城墙伤害提高100%。" font=18</text>	<text>text="大幅提高载具对载具和城墙的伤害。" font=107</text>
59	1	ui/Image/UICommon/ScienceTreeNode2.UITex	39	41	摧城	<text>text="载具对载具和城墙伤害提高100%。" font=18</text>	<text>text="载具对载具和城墙伤害提高" font=227</text><text>text="100%" font=101</text><text>text="。" font=227</text>
60	0	ui/Image/UICommon/ScienceTreeNode2.UITex	50	43	坚韧	<text>text="神机车和摧城车防御提高20%。" font=18</text>	<text>text="提高神机车和摧城车防御。" font=107</text>
60	1	ui/Image/UICommon/ScienceTreeNode2.UITex	50	43	坚韧	<text>text="神机车和摧城车防御提高20%。" font=18</text>	<text>text="神机车和摧城车防御提高" font=227</text><text>text="20%" font=101</text><text>text="。" font=227</text>
61	0	ui/Image/UICommon/ScienceTreeNode2.UITex	44	46	利器	<text>text="载具攻击对玩家伤害提升50%。" font=18</text>	<text>text="大幅提高载具伤害。" font=107</text>
61	1	ui/Image/UICommon/ScienceTreeNode2.UITex	44	46	利器	<text>text="载具攻击对玩家伤害提升50%。" font=18</text>	<text>text="载具攻击对玩家伤害提升" font=227</text><text>text="50%" font=101</text><text>text="。" font=227</text>
62	0	ui/Image/UICommon/ScienceTreeNode2.UITex	0	2	建设工房	<text>text="Legend" font=18</text>	<text>text="Legend" font=107</text>
62	1	ui/Image/UICommon/ScienceTreeNode2.UITex	0	2	建设工房	<text>text="Legend" font=18</text>	<text>text="Legend" font=227</text>
62	2	ui/Image/UICommon/ScienceTreeNode2.UITex	0	2	建设工房	<text>text="Legend" font=18</text>	<text>text="Legend" font=227</text>
62	3	ui/Image/UICommon/ScienceTreeNode2.UITex	0	2	建设工房	<text>text="Legend" font=18</text>	<text>text="Legend" font=227</text>
63	0	ui/Image/UICommon/ScienceTreeNode2.UITex	0	2	建设丹房	<text>text="Legend" font=18</text>	<text>text="Legend" font=107</text>
63	1	ui/Image/UICommon/ScienceTreeNode2.UITex	0	2	建设丹房	<text>text="Legend" font=18</text>	<text>text="Legend" font=227</text>
63	2	ui/Image/UICommon/ScienceTreeNode2.UITex	0	2	建设丹房	<text>text="Legend" font=18</text>	<text>text="Legend" font=227</text>
63	3	ui/Image/UICommon/ScienceTreeNode2.UITex	0	2	建设丹房	<text>text="Legend" font=18</text>	<text>text="Legend" font=227</text>
64	0	ui/Image/UICommon/ScienceTreeNode2.UITex	54	56	镖头	<text>text="帮会成员进行据点贸易时可骑乘坐骑。" font=18</text>	<text>text="提高帮会成员据点贸易时的效率。" font=107</text>
64	1	ui/Image/UICommon/ScienceTreeNode2.UITex	54	56	镖头	<text>text="帮会成员进行据点贸易时可骑乘坐骑。" font=18</text>	<text>text="帮会成员进行据点贸易时可" font=227</text><text>text="骑乘" font=101</text><text>text="坐骑。" font=227</text>
65	0	ui/Image/UICommon/ScienceTreeNode2.UITex	51	53	宝地	<text>text="据点贸易任务奖励的帮会资金增加20%。" font=18</text>	<text>text="提高据点贸易任务的帮会资金奖励。" font=107</text>
65	1	ui/Image/UICommon/ScienceTreeNode2.UITex	51	53	宝地	<text>text="据点贸易任务奖励的帮会资金增加20%。" font=18</text>	<text>text="据点贸易任务奖励的帮会资金增加" font=227</text><text>text="20%" font=101</text><text>text="。" font=227</text>
66	0	ui/Image/UICommon/ScienceTreeNode2.UITex	47	49	多金	<text>text="废弃。据点贸易任务奖励的载具物资增加50%。需要天工树主干隐宝阁或者神工阁建设完成。" font=18</text>	<text>text="废弃。据点贸易任务奖励的载具物资增加50%。需要天工树主干隐宝阁或者神工阁建设完成。" font=107</text>
66	1	ui/Image/UICommon/ScienceTreeNode2.UITex	47	49	多金	<text>text="废弃。据点贸易任务奖励的载具物资增加50%。需要天工树主干隐宝阁或者神工阁建设完成。" font=18</text>	<text>text="废弃。据点贸易任务奖励的载具物资增加50%。需要天工树主干隐宝阁或者神工阁建设完成。" font=227</text>
67	0	ui/Image/UICommon/ScienceTreeNode2.UITex	57	59	拾遗	<text>text="失去据点时，额外返还已积累的30%战功牌。" font=18</text>	<text>text="降低失去据点时战功牌损失。" font=107</text>
67	1	ui/Image/UICommon/ScienceTreeNode2.UITex	57	59	拾遗	<text>text="失去据点时，额外返还已积累的30%战功牌。" font=18</text>	<text>text="失去据点时，额外返还已积累的" font=227</text><text>text="30%" font=101</text><text>text="战功牌。" font=227</text>
68	0	ui/Image/UICommon/ScienceTreeNode2.UITex	60	62	死斗	<text>text="据点内帮会成员攻击力和内外功防御提高50%。" font=18</text>	<text>text="大幅提高据点内帮会成员的战斗力。" font=107</text>
68	1	ui/Image/UICommon/ScienceTreeNode2.UITex	60	62	死斗	<text>text="据点内帮会成员攻击力和内外功防御提高50%。" font=18</text>	<text>text="据点内帮会成员攻击力和内外功防御提高" font=227</text><text>text="50%" font=101</text><text>text="。" font=227</text>
69	0	ui/Image/UICommon/ScienceTreeNode2.UITex	63	65	壁立	<text>text="废弃据点内帮会成员内外功防御提高50%。需要天工树主干神工阁建设完成。" font=18</text>	<text>text="废弃据点内帮会成员内外功防御提高50%。需要天工树主干神工阁建设完成。" font=107</text>
69	1	ui/Image/UICommon/ScienceTreeNode2.UITex	63	65	壁立	<text>text="废弃据点内帮会成员内外功防御提高50%。需要天工树主干神工阁建设完成。" font=18</text>	<text>text="废弃据点内帮会成员内外功防御提高50%。需要天工树主干神工阁建设完成。" font=227</text>
70	0	ui/Image/UICommon/ScienceTreeNode2.UITex	85	67	将星	<text>text="据点内持旗帮会成员最大气血值和御劲等级提高200%。" font=18</text>	<text>text="大幅提高据点内持旗帮会成员的防御。" font=107</text>
70	1	ui/Image/UICommon/ScienceTreeNode2.UITex	85	67	将星	<text>text="据点内持旗帮会成员最大气血值和御劲等级提高200%。" font=18</text>	<text>text="据点内持旗帮会成员最大气血值和御劲等级提高" font=227</text><text>text="200%" font=101</text><text>text="。" font=227</text>
71	0	ui/Image/UICommon/ScienceTreeNode2.UITex	68	70	火矢	<text>text="废弃。据点内弓箭手守卫伤害提高20%。需要天工树主干神工阁建设完成。" font=18</text>	<text>text="废弃。据点内弓箭手守卫伤害提高20%。需要天工树主干神工阁建设完成。" font=107</text>
71	1	ui/Image/UICommon/ScienceTreeNode2.UITex	68	70	火矢	<text>text="废弃。据点内弓箭手守卫伤害提高20%。需要天工树主干神工阁建设完成。" font=18</text>	<text>text="废弃。据点内弓箭手守卫伤害提高20%。需要天工树主干神工阁建设完成。" font=227</text>
72	0	ui/Image/UICommon/ScienceTreeNode2.UITex	71	73	超拔	<text>text="据点所有建筑受到伤害减少20%。" font=18</text>	<text>text="提高据点内所有建筑的城防强度。" font=107</text>
72	1	ui/Image/UICommon/ScienceTreeNode2.UITex	71	73	超拔	<text>text="据点所有建筑受到伤害减少20%。" font=18</text>	<text>text="据点所有建筑受到伤害减少" font=227</text><text>text="20%" font=101</text><text>text="。" font=227</text>
73	0	ui/Image/UICommon/ScienceTreeNode2.UITex	75	77	驰援	<text>text="据点内弓箭手和近战守卫伤害提高20%。" font=18</text>	<text>text="提高据点内弓箭手和近战守卫的伤害。" font=107</text>
73	1	ui/Image/UICommon/ScienceTreeNode2.UITex	75	77	驰援	<text>text="据点内弓箭手和近战守卫伤害提高20%。" font=18</text>	<text>text="据点内弓箭手和近战守卫伤害提高" font=227</text><text>text="20%" font=101</text><text>text="。" font=227</text>
74	0	ui/Image/UICommon/ScienceTreeNode2.UITex	3	5	神工巧匠	<text>text="烹饪、缝纫、铸造、医术技艺精力消耗降低20%。预备期成员无法享受此福利。" font=18</text>	<text>text="可降低制造类生活技艺精力消耗。" font=107</text>
74	1	ui/Image/UICommon/ScienceTreeNode2.UITex	3	5	神工巧匠	<text>text="烹饪、缝纫、铸造、医术技艺精力消耗降低20%。预备期成员无法享受此福利。" font=18</text>	<text>text="制造类生活技艺精力消耗降低" font=227</text><text>text="20%" font=101</text><text>text="。" font=227</text>

 -- by 每天涨停@梦江南 $ Jx3UnPack-PAKV3 jx3.mail@gmail.com
