ID	Name	CostStamina	ProfessionID	RequireLevel	RecipeLevel	NeedExpertise	RequireBranchID	RequireDoodad	ToolItemType	ToolItemIndex	PowerfulToolItemType	PowerfulToolItemIndex	EquipmentType	Exp	PrepareFrame	Belong	ResultOnLevel	RequireItemType1	RequireItemIndex1	RequireItemCount1	RequireItemType2	RequireItemIndex2	RequireItemCount2	RequireItemType3	RequireItemIndex3	RequireItemCount3	RequireItemType4	RequireItemIndex4	RequireItemCount4	RequireItemType5	RequireItemIndex5	RequireItemCount5	RequireItemType6	RequireItemIndex6	RequireItemCount6	RequireItemType7	RequireItemIndex7	RequireItemCount7	RequireItemType8	RequireItemIndex8	RequireItemCount8	CreateItemType1	CreateItemIndex1	CreateItemMin1	CreateItemMax1	CreateItemProbability1	CreateItemType2	CreateItemIndex2	CreateItemMin2	CreateItemMax2	CreateItemProbability2	CreateItemType3	CreateItemIndex3	CreateItemMin3	CreateItemMax3	CreateItemProbability3	CreateItemType4	CreateItemIndex4	CreateItemMin4	CreateItemMax4	CreateItemProbability4	CreateItemType5	CreateItemIndex5	CreateItemMin5	CreateItemMax5	CreateItemProbability5	CreateItemType6	CreateItemIndex6	CreateItemMin6	CreateItemMax6	CreateItemProbability6	CreateItemType7	CreateItemIndex7	CreateItemMin7	CreateItemMax7	CreateItemProbability7	CreateItemType8	CreateItemIndex8	CreateItemMin8	CreateItemMax8	CreateItemProbability8	_Quality	ScriptName	CoolDownID
115	∑Ã¯«Ω	41	4	10	70			183	0	0	0	0		45		10	0	5	3155	5	5	3156	5	5	3159	2	5	3160	1	5	5009	5	5	0	0							5	4971	1	1	1048576					0																																scripts/Craft/Include/Event.lua	
116	Õ≈‘≤—Á	61	4	10	70	1		183	0	0	0	0		65		60	0	5	2204	1	5	1830	1	5	3178	8	5	3181	4	5	3169	2	5	0	0							5	4972	1	1	1048576					0																																scripts/Craft/Include/Event.lua	
117	ª∂«Ï—Á	61	4	10	70	1		183	0	0	0	0		65		60	0	5	2206	1	5	1829	1	5	3180	10	5	3181	4	5	0	0	5	0	0							5	4974	1	1	1048576					0																																scripts/Craft/Include/Event.lua	
118	≈Ã¡˙Ω»	37	4	10	50		0	183	0	0	0	0	-1	41	80	40	0	5	5269	1	5	5270	1	5	972	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	5230	1	1	681574	5	5229	1	1	367002	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	scripts/Craft/Include/Event.lua	
119	œ∑∑ÔΩ»	37	4	10	50		0	183	0	0	0	0	-1	41	80	40	0	5	5269	1	5	5270	1	5	979	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	5232	1	1	681574	5	5231	1	1	367002	5	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	scripts/Craft/Include/Event.lua	
120	Ω»◊”∆§	7	4	10	10		0	183	0	0	0	0	-1	11	80	50	0	5	3162	1	5	3166	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	5269	1	1	1048576	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	scripts/Craft/Include/Event.lua	
121	Ω»◊”œ⁄	7	4	10	10		0	183	0	0	0	0	-1	11	80	50	0	5	3176	2	5	3168	2	5	3158	1	5	3165	1	0	0	0	0	0	0	0	0	0	0	0	0	5	5270	1	2	1048576	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	scripts/Craft/Include/Event.lua	
122	’®¥∫æÌ	41	4	10	70			183	0	0	0	0		45		30	0	5	3162	5	5	3184	5	5	3159	1	5	3165	2	5	3158	2										5	6303	1	1	1048576	5	0	0	0	0																																scripts/Craft/Include/Event.lua	
123	∂π∏Ø∆§∞¸◊”	41	4	10	70			183	0	0	0	0		45		30	0	5	5010	5	5	3156	5	5	3159	1	5	3165	2	5	5009	5										5	6304	1	1	1048576	5	0	0	0	0																																scripts/Craft/Include/Event.lua	
124	”≠±ˆ—Á	61	4	10	70	1		183	0	0	0	0		65		60	0	5	2204	1	5	1830	2	5	3184	5	5	2269	5	5	3181	5	5	0	0							5	6305	1	1	1048576	5	0	0	0																																	scripts/Craft/Include/Event.lua	
125	Œƒª·—Á	61	4	10	70	1		183	0	0	0	0		65		60	0	5	2206	1	5	1829	2	5	5010	10	5	3180	10	5	3179	5	5	3177	5							5	6306	1	1	1048576	5	0	0	0			0																														scripts/Craft/Include/Event.lua	
126	¬È∆≈∂π∏Ø	41	4	10	70		0	183	0	0	0	0	-1	45	80	30	0	5	5010	5	5	3180	4	5	4954	1	5	3167	2	0	0	0	0	0	0	0	0	0	0	0	0	5	6872	1	1	1048576	5	6874	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	scripts/Craft/Include/Event.lua	
127	≈›Ω∑∑Ô◊¶	41	4	10	70			183	0	0	0	0		45		30		5	9535	2	5	9536	1	5	3165	4	5	973	1													5	9534	1	1	1048576	5	6874																																			scripts/Craft/Include/Event.lua	
128	¬È¿±¥‡π«	41	4	10	70			183	0	0	0	0		45		30		5	9539	2	5	9536	1	5	3165	4	5	974	1													5	9538	1	1	1048576	5	6874																																			scripts/Craft/Include/Event.lua	
129	ÀÈ»‚√◊œﬂ	41	4	10	72			183	0	0	0	0		45		30		5	9542	2	5	3162	2	5	3165	4	5	973	1													5	9541	1	1	1048576	5	6874																																			scripts/Craft/Include/Event.lua	
130	Ù˘÷≠º¶◊¶	41	4	10	72			183	0	0	0	0		45		30		5	9535	2	5	3165	4	5	974	1																5	9544	1	1	1048576	5	6874																																			scripts/Craft/Include/Event.lua	
131	¡π∞Ë÷Ì∂˙	41	4	10	74			183	0	0	0	0		45		30		5	9539	2	5	3175	4	5	3165	4	5	973	1													5	9546	1	1	1048576	5	6874																																			scripts/Craft/Include/Event.lua	
132	—ŒºÂ»‚	41	4	10	74			183	0	0	0	0		45		30		5	9542	2	5	3165	4	5	3180	2	5	974	1													5	9548	1	1	1048576	5	6874																																			scripts/Craft/Include/Event.lua	
133	ÀÆ‰∞»‚	41	4	10	76			183	0	0	0	0		45		20		5	9542	2	5	3163	2	5	3165	4	5	973	1													5	9550	1	1	1048576	5	6874																																			scripts/Craft/Include/Event.lua	
134	∑Ô«ÏÙŒÙŒæÌ	41	4	10	76			183	0	0	0	0		45		20		5	9542	2	5	3166	4	5	3165	4	5	974	1													5	9552	1	1	1048576	5	6874																																			scripts/Craft/Include/Event.lua	
135	Ω¥√∆»Ìπ«	41	4	10	76			183	0	0	0	0		45		30		5	9542	2	5	3165	4	5	3181	4	5	973	1													5	9554	1	1	1048576	5	6874																																			scripts/Craft/Include/Event.lua	
136	√ÿ÷∆≥¥»‚≈≈	41	4	10	76			183	0	0	0	0		45		30		5	9542	2	5	3167	4	5	3181	4	5	974	1													5	9556	1	1	1048576	5	6874																																			scripts/Craft/Include/Event.lua	
137	œ„¿±Ã„Ûo	41	4	10	78			183	0	0	0	0		45		30		5	9535	2	5	9536	4	5	3165	4	5	973	1													5	9558	1	1	1048576	5	6874																																			scripts/Craft/Include/Event.lua	
138	À‚œ„ø⁄Ãı	41	4	10	78			183	0	0	0	0		45		30		5	9539	2	5	3175	4	5	3165	4	5	974	1													5	9560	1	1	1048576	5	6874																																			scripts/Craft/Include/Event.lua	
139	ÀÆ÷Û»‚∆¨	41	4	10	78			183	0	0	0	0		45		30		5	9542	2	5	3165	4	5	3180	4	5	973	1													5	9562	1	1	1048576	5	6874																																			scripts/Craft/Include/Event.lua	
140	∏…π¯»‚◊¶	41	4	10	80			183	0	0	0	0		45		20		5	9535	2	5	3167	2	5	3173	2	5	974	1													5	9794	1	1	1048576	5	6874																																			scripts/Craft/Include/Event.lua	
141	π˚» ¥‡π«	41	4	10	80			183	0	0	0	0		45		20		5	9539	2	5	3165	1	5	3164	1	5	973	1													5	9566	1	1	1048576	5	6874																																			scripts/Craft/Include/Event.lua	
142	∂¨≤Àø€»‚	41	4	10	80			183	0	0	0	0		45		20		5	9542	2	5	3163	2	5	3155	1	5	974	1													5	9568	1	1	1048576	5	6874																																			scripts/Craft/Include/Event.lua	
143	Ï¡≥¥»‚≈≈	41	4	10	80			183	0	0	0	0		45		30		5	9542	4	5	3167	2	5	3181	4	5	9571	2													5	9570	1	1	1048576	5	6874																																			scripts/Craft/Include/Event.lua	
144	ÃŸΩ∑≈©º“»‚	41	4	10	80			183	0	0	0	0		45		30		5	9542	4	5	9536	2	5	3178	4	5	9571	2													5	9573	1	1	1048576	5	6874																																			scripts/Craft/Include/Event.lua	
145	Ï¿À÷»‚	41	4	10	80			183	0	0	0	0		45		30		5	9542	4	5	3164	2	5	3180	4	5	9571	2													5	9575	1	1	1048576	5	6874																																			scripts/Craft/Include/Event.lua	
146	‹Ò√Ê∞¸◊”	41	4	10	80			183	0	0	0	0		45		30		5	9542	4	5	3166	2	5	3178	4	5	9571	2													5	9577	1	1	1048576	5	6874																																			scripts/Craft/Include/Event.lua	
147	…Ω∫”—Á	61	4	10	80	1		183	0	0	0	0		65		60		5	9535	10	5	9542	10	5	1829	2	5	9571	5	5	3160	5										5	20200	1	1	1048576	5	6874																																			scripts/Craft/Include/Event.lua	
148	∫∫π¨—Á	61	4	10	80	1		183	0	0	0	0		65		60		5	9539	10	5	9542	10	5	1830	2	5	9571	5	5	3159	5										5	20201	1	1	1048576	5	6874																																			scripts/Craft/Include/Event.lua	
149	ƒœ…Ω—Á	61	4	10	80	1		183	0	0	0	0		65		60		5	9539	10	5	9542	10	5	1831	2	5	9571	5	5	3160	5										5	20202	1	1	1048576	5	6874																																			scripts/Craft/Include/Event.lua	
150	∂´∫£—Á	61	4	10	80	1		183	0	0	0	0		65		60		5	9535	10	5	9542	10	5	1832	2	5	9571	5	5	3159	5										5	20204	1	1	1048576	5	6874																																			scripts/Craft/Include/Event.lua	
151	∂ÁΩ∑»‚◊¶	61	4	10	80	1		183	0	0	0	0		65		10		5	9535	10	5	9571	5	5	3160	5																5	9587	1	1	1048576	5	6874																																			scripts/Craft/Include/Event.lua	
152	Ω∑¬Èø⁄Ãı	61	4	10	80	1		183	0	0	0	0		65		10		5	9539	10	5	9571	5	5	3159	5																5	9589	1	1	1048576	5	6874																																			scripts/Craft/Include/Event.lua	
153	–°≥¥»‚	61	4	10	80	1		183	0	0	0	0		65		30		5	9542	5	5	3158	2	5	3175	2																5	9591	1	1	1048576	5	6874																																			scripts/Craft/Include/Event.lua	
154	Ω¥ÎÁº¶◊¶	61	4	10	80	1		183	0	0	0	0		65		20		5	9535	5	5	3163	2	5	3165	2	5	9536	5													5	9593	1	1	1048576	5	6874																																			scripts/Craft/Include/Event.lua	
155	À÷¥‡»Ìπ«	61	4	10	80	1		183	0	0	0	0		65		20		5	9539	5	5	3164	2	5	3166	2	5	9536	5													5	9595	1	1	1048576	5	6874																																			scripts/Craft/Include/Event.lua	
156	∞«À…»‚	61	4	10	80	1		183	0	0	0	0		65		20		5	9542	5	5	3158	2	5	3167	2	5	9536	5													5	9597	1	1	1048576	5	6874																																			scripts/Craft/Include/Event.lua	
157	À‚œ„∑Ô◊¶	61	4	10	80	1		183	0	0	0	0		65		20		5	9535	5	5	3175	2	5	3173	2	5	9536	5													5	9599	1	1	1048576	5	6874																																			scripts/Craft/Include/Event.lua	
158	«‡Ω∑¥‡π«	61	4	10	80	1		183	0	0	0	0		65		20		5	9539	3	5	9536	5	5	3158	2	5	0	0													5	9601	1	1	1048576	5	6874																																			scripts/Craft/Include/Event.lua	
159	”Òµ—À≠º“Ã˝¬‰√∑	61	4	10	80	1		183	0	0	0	0		65		60		5	9535	20	5	9542	20	5	1829	5	5	9104	1	5	3159	5										5	20205	1	1	1048576	5	6874																																			scripts/Craft/Include/Event.lua	
160	∂˛ ÆÀƒ«≈√˜‘¬“π	61	4	10	80	1		183	0	0	0	0		65		60		5	9539	20	5	9542	20	5	1830	5	5	9104	1	5	3160	5										5	20206	1	1	1048576	5	6874																																			scripts/Craft/Include/Event.lua	
161	‘ß—Ïª‚’‰—Á	61	4	10	80	1		183	0	0	0	0		65		60		5	9539	20	5	9542	20	5	1831	5	5	9104	1	5	3159	5										5	20207	1	1	1048576	5	6874																																			scripts/Craft/Include/Event.lua	
163	—¨øæÃ„Ûo	61	4	10	80	1		183	0	0	0	0		65		30		5	9535	5	5	9571	5	5	9542	5	5	9536	5													5	9612	1	1	1048576	5	6874																																			scripts/Craft/Include/Event.lua	
164	Ãºøæ»Ìπ«	61	4	10	80	1		183	0	0	0	0		65		30		5	9539	5	5	9571	5	5	9542	5	5	9536	5													5	9614	1	1	1048576	5	6874																																			scripts/Craft/Include/Event.lua	
165	Ωπ÷À»‚∞«	61	4	10	80	1		183	0	0	0	0		65		30		5	9542	5	5	9571	5	5	9535	5	5	9536	5													5	9616	1	1	1048576	5	6874																																			scripts/Craft/Include/Event.lua	
166	π˝«≈√◊œﬂ	61	4	10	80	1		183	0	0	0	0		65		30		5	9542	5	5	9571	5	5	9539	5	5	9536	5													5	9618	1	1	1048576	5	6874																																			scripts/Craft/Include/Event.lua	
167	 ÒŒ∂∫Ê±∫—Á	61	4	10	80	1		183	0	0	0	0		65		60		5	9535	20	5	9542	20	5	1832	5	5	9104	1	5	3160	5										5	20208	1	1	1048576	5	6874																																			scripts/Craft/Include/Event.lua	
168	ª„’‰—Á	61	4	10	80	1	0	183	0	0	0	0	-1	65	80	60	0	5	9535	20	5	9542	20	5	1832	5	5	9104	2	5	5010	10	0	0	0	0	0	0	0	0	0	5	20209	1	1	1048576	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	scripts/Craft/Include/Event.lua	
169	±¨Ω∑∞«»‚	61	4	10	80	1	0	183	0	0	0	0	-1	65	80	30	0	5	9542	4	5	9536	2	5	3180	4	5	9571	2	0	0	0	0	0	0	0	0	0	0	0	0	5	10276	1	1	1048576	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	scripts/Craft/Include/Event.lua	
170	–¶Õ¸ΩÓ	61	4	10	80	1	0	183	0	0	0	0	-1	65	80	20	0	5	9542	4	5	3177	4	5	9536	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	10282	1	1	1048576	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	scripts/Craft/Include/Event.lua	
171	∞‘Õı≤Õ	61	4	10	80	1	0	183	0	0	0	0	-1	65	80	20	0	5	9542	4	5	3180	4	5	9536	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	10283	1	1	1048576	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	scripts/Craft/Include/Event.lua	
172	¡˙ª¢∂π	61	4	10	80	1	0	183	0	0	0	0	-1	65	80	20	0	5	9542	4	5	3178	4	5	9536	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	10284	1	1	1048576	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	scripts/Craft/Include/Event.lua	
173	¡˘ΩÓÏ¿	61	4	10	80	1	0	183	0	0	0	0	-1	65	80	20	0	5	9542	4	5	3177	4	5	9536	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	10285	1	1	1048576	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	scripts/Craft/Include/Event.lua	
174	Ω¥∏Øπ«	61	4	10	80	1	0	183	0	0	0	0	-1	65	80	20	0	5	9542	4	5	3181	4	5	9536	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	10286	1	1	1048576	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	scripts/Craft/Include/Event.lua	
185	¿±Ω¥»‚∆¨	41	4	10	80		0	183	0	0	0	0	-1	45	80	40	0	5	9542	4	5	9536	1	5	4954	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	11521	1	1	1048576	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	scripts/Craft/Include/Event.lua	
186	ƒ¢πΩÏ¿œ„—¸	13	4	10	38		0	183	0	0	0	0	-1	17	48	20	0	5	3171	2	5	3156	1	5	3165	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	11896	1	1	1048576	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	scripts/Craft/Include/Event.lua	
187	√€÷≠À⁄—¸	15	4	10	42		0	183	0	0	0	0	-1	19	48	30	0	5	3171	2	5	3173	1	5	3165	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	11897	1	1	1048576	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	scripts/Craft/Include/Event.lua	
188	ª∆πœ–°≥¥»‚	21	4	10	74		0	183	0	0	0	0	-1	25	48	20	0	5	9542	2	5	3172	1	5	3165	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	11898	1	1	1048576	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	scripts/Craft/Include/Event.lua	
189	∑€‹Õ≥¥»‚	21	4	10	78		0	183	0	0	0	0	-1	25	48	30	0	5	9542	2	5	3166	1	5	3165	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	11899	1	1	1048576	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	scripts/Craft/Include/Event.lua	
190	«ßƒÍ±˘–æ	20	4	10	80		0	183	0	0	0	0	-1	24	80	50	0	5	3275	10	5	9571	5	5	3548	5	5	980	10	0	0	0	0	0	0	0	0	0	0	0	0	5	3302	1	1	1048576	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	scripts/Craft/Include/Event.lua	
191	π≈æÆ»™	20	4	10	80		0	183	0	0	0	0	-1	24	80	50	0	5	3299	10	5	979	10	5	3300	10	5	981	5	0	0	0	0	0	0	0	0	0	0	0	0	5	975	1	1	1048576	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	scripts/Craft/Include/Event.lua	
192	ÃÏ…Ω—©ÀÆ	20	4	10	80		0	183	0	0	0	0	-1	24	80	50	0	5	3310	5	5	972	10	5	3544	5	5	982	5	0	0	0	0	0	0	0	0	0	0	0	0	5	976	1	1	1048576	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	scripts/Craft/Include/Event.lua	
193	æﬁ ﬁ—™	20	4	10	80		0	183	0	0	0	0	-1	24	80	50	0	5	3546	5	5	973	10	5	3545	5	5	977	10	0	0	0	0	0	0	0	0	0	0	0	0	5	968	1	1	1048576	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	scripts/Craft/Include/Event.lua	
194	¥® ÒΩ¥»‚	21	4	10	80		0	183	0	0	0	0	-1	25	80	50	0	5	9542	4	5	9535	2	5	9539	2	5	3165	1	0	0	0	0	0	0	0	0	0	0	0	0	5	17058	1	1	1048576	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	scripts/Craft/Include/Event.lua	
195	±˘»™Ï¿»‚	61	4	10	80	1	0	183	0	0	0	0	-1	65	80	20	0	5	17058	2	5	975	1	5	2204	1	5	3165	1	0	0	0	0	0	0	0	0	0	0	0	0	5	17059	2	4	1048576	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	scripts/Craft/Include/Event.lua	
196	ÀÆ÷Û–°π¯	61	4	10	80	1	0	183	0	0	0	0	-1	65	80	20	0	5	17058	2	5	976	1	5	5009	1	5	3165	1	0	0	0	0	0	0	0	0	0	0	0	0	5	17060	2	4	1048576	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	scripts/Craft/Include/Event.lua	
197	–°≥¥—™∂≥	61	4	10	80	1	0	183	0	0	0	0	-1	65	80	20	0	5	17058	2	5	968	1	5	9536	1	5	3165	1	0	0	0	0	0	0	0	0	0	0	0	0	5	17062	2	4	1048576	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	scripts/Craft/Include/Event.lua	
198	Ω¥»‚√∆πœ	61	4	10	80	1	0	183	0	0	0	0	-1	65	80	20	0	5	17058	2	5	3302	1	5	3155	1	5	3165	1	0	0	0	0	0	0	0	0	0	0	0	0	5	17061	2	4	1048576	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	scripts/Craft/Include/Event.lua	
199	ªØˆÃ¿	61	4	10	80	1	0	183	0	0	0	0	-1	65	80	30	0	5	17058	2	5	975	1	5	5009	1	5	3163	1	0	0	0	0	0	0	0	0	0	0	0	0	5	17806	3	3	1048576	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	scripts/Craft/Include/Event.lua	
200	«Â–ƒÃ¿	61	4	10	80	1	0	183	0	0	0	0	-1	65	80	30	0	5	17058	2	5	976	1	5	3158	4	5	3163	1	0	0	0	0	0	0	0	0	0	0	0	0	5	17807	3	3	1048576	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	scripts/Craft/Include/Event.lua	
201	◊Ã≤πÃ¿	61	4	10	80	1	0	183	0	0	0	0	-1	65	80	30	0	5	17058	2	5	968	1	5	3155	4	5	3163	1	0	0	0	0	0	0	0	0	0	0	0	0	5	17808	3	3	1048576	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	scripts/Craft/Include/Event.lua	
202	«ø…ÌÃ¿	61	4	10	80	1	0	183	0	0	0	0	-1	65	80	30	0	5	17058	2	5	3302	1	5	5010	1	5	3163	1	0	0	0	0	0	0	0	0	0	0	0	0	5	17809	3	3	1048576	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	scripts/Craft/Include/Event.lua	
203	Ω°ÃÂÃ¿	61	4	10	80	1	0	183	0	0	0	0	-1	65	80	30	0	5	17058	2	5	975	1	5	3172	4	5	3163	1	0	0	0	0	0	0	0	0	0	0	0	0	5	17810	3	3	1048576	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	scripts/Craft/Include/Event.lua	
204	◊≥π«Ã¿	61	4	10	80	1	0	183	0	0	0	0	-1	65	80	30	0	5	17058	2	5	968	1	5	3174	4	5	3163	1	0	0	0	0	0	0	0	0	0	0	0	0	5	17811	3	3	1048576	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	scripts/Craft/Include/Event.lua	
205	»Û∑ŒÃ¿	61	4	10	80	1	0	183	0	0	0	0	-1	65	80	30	0	5	17058	2	5	3302	1	5	3156	4	5	3163	1	0	0	0	0	0	0	0	0	0	0	0	0	5	17812	3	3	1048576	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	scripts/Craft/Include/Event.lua	
206	Ã·…ÒÃ¿	61	4	10	80	1	0	183	0	0	0	0	-1	65	80	30	0	5	17058	2	5	976	1	5	3157	4	5	3163	1	0	0	0	0	0	0	0	0	0	0	0	0	5	17813	3	3	1048576	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	scripts/Craft/Include/Event.lua	
207	––æ¸≥¥¥Û»‚	21	4	10	80			183	0	0	0	0	-1	25	80	30		5	19900	2	5	3158	1	5	3165	1																5	19415	1	1	1048576																																					scripts/Craft/Include/Event.lua	
208	––æ¸≥¥–°»‚	21	4	10	80			183	0	0	0	0	-1	25	80	30		5	19900	2	5	3175	1	5	3165	1																5	19417	1	1	1048576																																					scripts/Craft/Include/Event.lua	
209	––æ¸√∆Ã„	21	4	10	82			183	0	0	0	0	-1	25	80	30		5	19901	2	5	3167	1	5	3165	1																5	19436	1	1	1048576																																					scripts/Craft/Include/Event.lua	
210	––æ¸÷ÛÃ„	21	4	10	84			183	0	0	0	0	-1	25	80	30		5	19901	2	5	3174	1	5	3165	1																5	19437	1	1	1048576																																					scripts/Craft/Include/Event.lua	
211	––æ¸…’π«	21	4	10	86			183	0	0	0	0	-1	25	80	30		5	19902	2	5	2203	1	5	3165	1																5	19438	1	1	1048576																																					scripts/Craft/Include/Event.lua	
212	––æ¸Ï¿π«	21	4	10	88			183	0	0	0	0	-1	25	80	30		5	19902	2	5	2205	1	5	3165	1																5	19439	1	1	1048576																																					scripts/Craft/Include/Event.lua	
213	∞À’‰«øÃÂÃ¿	41	4	10	90			183	0	0	0	0	-1	45	80	20		5	19901	4	5	3167	5	5	3163	1																5	19418	1	1	1048576																																					scripts/Craft/Include/Event.lua	
214	∞◊‹∆‘ˆπ«Ã¿	41	4	10	90			183	0	0	0	0	-1	45	80	20		5	19902	4	5	2209	5	5	3163	1																5	19419	1	1	1048576																																					scripts/Craft/Include/Event.lua	
215	∞≤»Ÿ¡¶æ¢Ã¿	41	4	10	90			183	0	0	0	0	-1	45	80	20		5	19901	4	5	3157	5	5	3163	1																5	19420	1	1	1048576																																					scripts/Craft/Include/Event.lua	
216	Â–“£πÃ‘™Ã¿	41	4	10	90			183	0	0	0	0	-1	45	80	20		5	19902	4	5	2207	5	5	3163	1																5	19421	1	1	1048576																																					scripts/Craft/Include/Event.lua	
217	æ˝◊”÷™…ÌÃ¿	41	4	10	90			183	0	0	0	0	-1	45	80	20		5	19900	4	5	2203	5	5	3163	1																5	19422	1	1	1048576																																					scripts/Craft/Include/Event.lua	
218	∫⁄…Ω∂Á	41	4	10	90			183	0	0	0	0	-1	45	80	30		5	19901	4	5	3156	5	5	3165	1																5	19423	1	1	1048576																																					scripts/Craft/Include/Event.lua	
