ID	ItemTabType	ItemTabIndex	RewardsPrice	CoinPrice	StartTime	EndTime	Discount	DisStartTime	DisEndTime	CanBuyMultiple	CanFreeTryOn	CanPreview	GlobalCounterID	CoolDownID	ForbidPeerPay	ForbidDisCoupon	GameWorldStartDuration	CustomType	IsReal	SecondDiscount	SecondDisStartTime	SecondDisEndTime	SecondDisFatherID	PreOrderID
280	8	17736	300	6000	-1	-1	100	-1	-1	0	0		0				0	-1	0	100	-1	-1	0	
281	8	17737	800	15000	-1	-1	100	-1	-1	0	0		0				0	-1	0	100	-1	-1	0	
282	8	17738	800	15000	-1	-1	100	-1	-1	0	0		0				0	-1	0	100	-1	-1	0	
283	8	17739	800	15000	-1	-1	100	-1	-1	0	0		0				0	-1	0	100	-1	-1	0	
284	8	11105	1800	36000	-1	-1	100	-1	-1	0	0		0				0	-1	0	100	-1	-1	0	
285	8	11624	800	15000	-1	-1	100	-1	-1	0	0		0				0	-1	0	100	-1	-1	0	
286	8	11625	500	9000	-1	-1	100	-1	-1	0	0		0				0	-1	0	100	-1	-1	0	
288	8	13127	3500	68800	-1	-1	100	-1	-1	0	0		0				0	-1	0	100	-1	-1	0	
289	8	13128	3500	68800	-1	-1	100	-1	-1	0	0		0				0	-1	0	100	-1	-1	0	
290	8	13129	3500	68800	-1	-1	100	-1	-1	0	0		0				0	-1	0	100	-1	-1	0	
291	5	22869	-1	28800	1418385600	1433790000	100	-1	-1	0	0		39				0	-1	1	100	-1	-1	0	
292	5	22872	-1	238800	1418410800	1420070400	100	-1	-1	0	0		40				0	-1	0	100	-1	-1	0	
295	8	11650	800	15000	-1	-1	100	-1	-1	0	0		0				0	-1	0	100	-1	-1	0	
296	8	11651	800	15000	-1	-1	100	-1	-1	0	0		0				0	-1	0	100	-1	-1	0	
297	8	11652	500	9000	-1	-1	100	-1	-1	0	0		0				0	-1	0	100	-1	-1	0	
298	8	11653	500	9000	-1	-1	100	-1	-1	0	0		0				0	-1	0	100	-1	-1	0	
299	5	22883	-1	68800	1418929200	-1	100	-1	-1	0	0		41				0	-1	0	100	-1	-1	0	
300	5	22884	-1	68000	1418929200	-1	100	-1	-1	0	0		42				0	-1	0	100	-1	-1	0	
301	5	22926	-1	6800	1418929200	-1	100	-1	-1	0	0		43				0	-1	0	100	-1	-1	0	
302	5	22924	-1	6800	1418929200	-1	100	-1	-1	0	0		44				0	-1	0	100	-1	-1	0	
303	5	22927	-1	6800	1418929200	-1	100	-1	-1	0	0		45				0	-1	0	100	-1	-1	0	
304	5	22925	-1	6800	1418929200	-1	100	-1	-1	0	0		46				0	-1	0	100	-1	-1	0	
305	5	22928	-1	6800	1418929200	-1	100	-1	-1	0	0		47				0	-1	0	100	-1	-1	0	
306	5	22931	-1	6800	1418929200	-1	100	-1	-1	0	0		48				0	-1	0	100	-1	-1	0	
307	5	22929	-1	6800	1418929200	-1	100	-1	-1	0	0		49				0	-1	0	100	-1	-1	0	
308	5	22930	-1	6800	1418929200	-1	100	-1	-1	0	0		50				0	-1	0	100	-1	-1	0	
309	5	22933	-1	6800	1418929200	-1	100	-1	-1	0	0		51				0	-1	0	100	-1	-1	0	
310	5	22932	-1	6800	1418929200	-1	100	-1	-1	0	0		52				0	-1	0	100	-1	-1	0	
311	5	22934	-1	6800	1418929200	-1	100	-1	-1	0	0		53				0	-1	0	100	-1	-1	0	
312	5	22918	-1	68800	1418929200	1420070400	100	-1	-1	0	0		54				0	-1	0	100	-1	-1	0	
313	5	22919	-1	68800	1418929200	1420070400	100	-1	-1	0	0		55				0	-1	0	100	-1	-1	0	
314	5	22920	-1	68800	1418929200	1420070400	100	-1	-1	0	0		56				0	-1	0	100	-1	-1	0	
315	5	22921	-1	68800	1418929200	1420070400	100	-1	-1	0	0		57				0	-1	0	100	-1	-1	0	
316	5	22922	-1	68800	1418929200	1420070400	100	-1	-1	0	0		58				0	-1	0	100	-1	-1	0	
317	5	22923	-1	68800	1418929200	1420070400	100	-1	-1	0	0		59				0	-1	0	100	-1	-1	0	
318	5	22536	10	0	-1	1419490800	100	-1	-1	0	0		0				0	-1	0	100	-1	-1	0	
321	8	13193	300	5000	-1	-1	100	-1	-1	0	0		0				0	-1	0	100	-1	-1	0	
322	8	11656	800	15000	-1	-1	100	-1	-1	0	0		0				0	-1	0	100	-1	-1	0	
323	8	11657	800	15000	-1	-1	100	-1	-1	0	0		0				0	-1	0	100	-1	-1	0	
324	8	11658	500	9000	-1	-1	100	-1	-1	0	0		0				0	-1	0	100	-1	-1	0	
325	8	11659	500	9000	-1	-1	100	-1	-1	0	0		0				0	-1	0	100	-1	-1	0	
326	8	13133	1800	36000	-1	-1	100	-1	-1	0	0		0				0	-1	0	100	-1	-1	0	
327	5	22535	-1	1100	-1	1473058800	100	-1	-1	1	0		0			1	0	-1	0	100	-1	-1	0	
328	5	23003	-1	2800	-1	1473058800	100	-1	-1	1	0		0			1	0	-1	0	100	-1	-1	0	
329	5	22994	-1	30000	1423465200	1424070000	100	-1	-1	0	0		0				0	-1	0	100	-1	-1	0	
330	5	23004	-1	38000	1423508400	-1	100	-1	-1	0	0		60	761			0	-1	0	100	-1	-1	0	
331	8	13199	300	5000	-1	-1	100	-1	-1	0	0		0				0	-1	0	100	-1	-1	0	
332	8	13194	300	5000	-1	-1	100	-1	-1	0	0		0				0	-1	0	100	-1	-1	0	
333	8	13195	300	5000	-1	-1	100	-1	-1	0	0		0				0	-1	0	100	-1	-1	0	
334	8	13196	300	5000	-1	-1	100	-1	-1	0	0		0				0	-1	0	100	-1	-1	0	
335	8	13197	300	5000	-1	-1	100	-1	-1	0	0		0				0	-1	0	100	-1	-1	0	
336	8	13198	300	5000	-1	-1	100	-1	-1	0	0		0				0	-1	0	100	-1	-1	0	
337	8	13200	300	5000	-1	-1	100	-1	-1	0	0		0				0	-1	0	100	-1	-1	0	
338	8	13201	300	5000	-1	-1	100	-1	-1	0	0		0				0	-1	0	100	-1	-1	0	
339	8	13202	300	5000	-1	-1	100	-1	-1	0	0		0				0	-1	0	100	-1	-1	0	
340	8	13203	300	5000	-1	-1	100	-1	-1	0	0		0				0	-1	0	100	-1	-1	0	
341	8	13204	300	5000	-1	-1	100	-1	-1	0	0		0				0	-1	0	100	-1	-1	0	
342	8	17740	300	6000	-1	-1	100	-1	-1	0	0		0				0	-1	0	100	-1	-1	0	
343	8	17741	300	6000	-1	-1	100	-1	-1	0	0		0				0	-1	0	100	-1	-1	0	
344	8	17742	300	6000	-1	-1	100	-1	-1	0	0		0				0	-1	0	100	-1	-1	0	
345	8	17743	300	6000	-1	-1	100	-1	-1	0	0		0				0	-1	0	100	-1	-1	0	
346	8	17744	300	6000	-1	-1	100	-1	-1	0	0		0				0	-1	0	100	-1	-1	0	
347	8	17745	300	6000	-1	-1	100	-1	-1	0	0		0				0	-1	0	100	-1	-1	0	
348	8	17746	800	15000	-1	-1	100	-1	-1	0	0		0				0	-1	0	100	-1	-1	0	
349	8	17747	800	15000	-1	-1	100	-1	-1	0	0		0				0	-1	0	100	-1	-1	0	
350	5	22967	1	100	-1	-1	100	-1	-1	1	0		0				0	-1	0	100	-1	-1	0	
351	5	23063	-1	15000	1427137200	-1	100	-1	-1	0	0		68	761			0	-1	0	100	-1	-1	0	
352	5	23057	-1	68800	1427137200	1427698800	100	-1	-1	0	0		62	762			0	-1	0	100	-1	-1	0	
353	5	23058	-1	68800	1427137200	1427698800	100	-1	-1	0	0		63	763			0	-1	0	100	-1	-1	0	
354	5	23059	-1	68800	1427137200	1427698800	100	-1	-1	0	0		64	764			0	-1	0	100	-1	-1	0	
355	5	23060	-1	68800	1427137200	1427698800	100	-1	-1	0	0		65	765			0	-1	0	100	-1	-1	0	
356	5	23061	-1	68800	1427137200	1427698800	100	-1	-1	0	0		66	766			0	-1	0	100	-1	-1	0	
357	5	23062	-1	68800	1427137200	1427698800	100	-1	-1	0	0		67	767			0	-1	0	100	-1	-1	0	
358	8	13248	800	15000	-1	-1	100	-1	-1	0	0		0				0	-1	0	100	-1	-1	0	
359	8	11766	800	15000	-1	-1	100	-1	-1	0	0		0				0	-1	0	100	-1	-1	0	
360	8	11767	800	15000	-1	-1	100	-1	-1	0	0		0				0	-1	0	100	-1	-1	0	
361	8	11768	500	9000	-1	-1	100	-1	-1	0	0		0				0	-1	0	100	-1	-1	0	
362	8	11769	500	9000	-1	-1	100	-1	-1	0	0		0				0	-1	0	100	-1	-1	0	
363	8	11770	1800	36000	-1	-1	100	-1	-1	0	0		0				0	-1	0	100	-1	-1	0	
364	8	13232	300	5000	-1	-1	100	-1	-1	0	0		0				0	-1	0	100	-1	-1	0	
365	8	13233	300	5000	-1	-1	100	-1	-1	0	0		0				0	-1	0	100	-1	-1	0	
366	8	13234	300	5000	-1	-1	100	-1	-1	0	0		0				0	-1	0	100	-1	-1	0	
367	8	13235	300	5000	-1	-1	100	-1	-1	0	0		0				0	-1	0	100	-1	-1	0	
368	8	13236	300	5000	-1	-1	100	-1	-1	0	0		0				0	-1	0	100	-1	-1	0	
369	8	13237	300	5000	-1	-1	100	-1	-1	0	0		0				0	-1	0	100	-1	-1	0	
370	8	13238	300	5000	-1	-1	100	-1	-1	0	0		0				0	-1	0	100	-1	-1	0	
371	8	13239	300	5000	-1	-1	100	-1	-1	0	0		0				0	-1	0	100	-1	-1	0	
372	8	13240	300	5000	-1	-1	100	-1	-1	0	0		0				0	-1	0	100	-1	-1	0	
373	8	13241	300	5000	-1	-1	100	-1	-1	0	0		0				0	-1	0	100	-1	-1	0	
374	8	13242	300	5000	-1	-1	100	-1	-1	0	0		0				0	-1	0	100	-1	-1	0	
375	8	13243	300	5000	-1	-1	100	-1	-1	0	0		0				0	-1	0	100	-1	-1	0	
376	8	17748	300	6000	-1	-1	100	-1	-1	0	0		0				0	-1	0	100	-1	-1	0	
377	8	17749	300	6000	-1	-1	100	-1	-1	0	0		0				0	-1	0	100	-1	-1	0	
378	8	17750	300	6000	-1	-1	100	-1	-1	0	0		0				0	-1	0	100	-1	-1	0	
379	8	17751	300	6000	-1	-1	100	-1	-1	0	0		0				0	-1	0	100	-1	-1	0	
380	8	17752	300	6000	-1	-1	100	-1	-1	0	0		0				0	-1	0	100	-1	-1	0	
381	8	17753	300	6000	-1	-1	100	-1	-1	0	0		0				0	-1	0	100	-1	-1	0	
382	8	17754	300	6000	-1	-1	100	-1	-1	0	0		0				0	-1	0	100	-1	-1	0	
383	8	17755	300	6000	-1	-1	100	-1	-1	0	0		0				0	-1	0	100	-1	-1	0	
384	8	17756	300	6000	-1	-1	100	-1	-1	0	0		0				0	-1	0	100	-1	-1	0	
385	8	17757	800	15000	-1	-1	100	-1	-1	0	0		0				0	-1	0	100	-1	-1	0	
386	8	17758	800	15000	-1	-1	100	-1	-1	0	0		0				0	-1	0	100	-1	-1	0	
387	8	17759	800	15000	-1	-1	100	-1	-1	0	0		0				0	-1	0	100	-1	-1	0	
388	8	11840	800	15000	-1	-1	100	-1	-1	0	0		0				0	-1	0	100	-1	-1	0	
389	8	11841	800	15000	-1	-1	100	-1	-1	0	0		0				0	-1	0	100	-1	-1	0	
390	8	11842	500	9000	-1	-1	100	-1	-1	0	0		0				0	-1	0	100	-1	-1	0	
391	8	11843	500	9000	-1	-1	100	-1	-1	0	0		0				0	-1	0	100	-1	-1	0	
392	8	13716	300	5000	-1	-1	100	-1	-1	0	0		0				0	-1	0	100	-1	-1	0	
393	8	13717	300	5000	-1	-1	100	-1	-1	0	0		0				0	-1	0	100	-1	-1	0	
394	8	13718	300	5000	-1	-1	100	-1	-1	0	0		0				0	-1	0	100	-1	-1	0	
395	8	13719	300	5000	-1	-1	100	-1	-1	0	0		0				0	-1	0	100	-1	-1	0	
396	8	13720	300	5000	-1	-1	100	-1	-1	0	0		0				0	-1	0	100	-1	-1	0	
397	8	13721	300	5000	-1	-1	100	-1	-1	0	0		0				0	-1	0	100	-1	-1	0	
398	8	13722	300	5000	-1	-1	100	-1	-1	0	0		0				0	-1	0	100	-1	-1	0	
399	8	13723	300	5000	-1	-1	100	-1	-1	0	0		0				0	-1	0	100	-1	-1	0	
400	8	13724	300	5000	-1	-1	100	-1	-1	0	0		0				0	-1	0	100	-1	-1	0	
401	8	13725	300	5000	-1	-1	100	-1	-1	0	0		0				0	-1	0	100	-1	-1	0	
402	8	13726	300	5000	-1	-1	100	-1	-1	0	0		0				0	-1	0	100	-1	-1	0	
403	8	13727	300	5000	-1	-1	100	-1	-1	0	0		0				0	-1	0	100	-1	-1	0	
404	5	22991	-1	5000	-1	-1	100	-1	-1	0	0		0		1	1	0	-1	0	100	-1	-1	0	
405	5	23403	-1	9900	1429556400	1433790000	100	-1	-1	0	0		69				0	-1	1	100	-1	-1	0	
406	5	23397	-1	58800	1429556400	-1	100	-1	-1	0	0		70				0	-1	0	100	-1	-1	0	
407	5	23400	-1	68800	1429556400	-1	100	-1	-1	0	0		71				0	-1	0	100	-1	-1	0	
408	5	23407	-1	9900	1429556400	-1	100	-1	-1	0	0		72				0	-1	0	100	-1	-1	0	
409	5	23411	-1	38800	1429815600	1430402400	100	-1	-1	0	0		73	765			0	-1	0	100	-1	-1	0	
410	5	23397	-1	58800	1430161200	1433790000	100	-1	-1	0	0		74				0	-1	1	100	-1	-1	0	
411	5	23407	-1	9900	1430161200	-1	100	-1	-1	0	0		75				0	-1	0	100	-1	-1	0	
412	5	23488	-1	68000	1431370800	1433790000	100	-1	-1	0	0		76				0	-1	1	100	-1	-1	0	
413	5	23490	-1	6800	1431370800	1433790000	100	-1	-1	0	0		77				0	-1	1	100	-1	-1	0	
414	5	23492	-1	6800	1431370800	1433790000	100	-1	-1	0	0		78				0	-1	1	100	-1	-1	0	
415	5	23493	-1	6800	1431370800	1433790000	100	-1	-1	0	0		79				0	-1	1	100	-1	-1	0	
416	5	23494	-1	6800	1431370800	1433790000	100	-1	-1	0	0		80				0	-1	1	100	-1	-1	0	
417	5	23491	-1	6800	1431370800	1433790000	100	-1	-1	0	0		81				0	-1	1	100	-1	-1	0	
418	5	23489	-1	6800	1431370800	1433790000	100	-1	-1	0	0		82				0	-1	1	100	-1	-1	0	
419	5	23496	-1	6800	1431370800	1433790000	100	-1	-1	0	0		83				0	-1	1	100	-1	-1	0	
420	5	23495	-1	6800	1431370800	1433790000	100	-1	-1	0	0		84				0	-1	1	100	-1	-1	0	
421	5	23499	-1	6800	1431370800	1433790000	100	-1	-1	0	0		85				0	-1	1	100	-1	-1	0	
422	5	23498	-1	6800	1431370800	1433790000	100	-1	-1	0	0		86				0	-1	1	100	-1	-1	0	
423	5	23497	-1	6800	1431370800	1433790000	100	-1	-1	0	0		87				0	-1	1	100	-1	-1	0	
424	8	17760	300	6000	-1	-1	100	-1	-1	0	0		0				0	-1	0	100	-1	-1	0	
425	8	17761	300	6000	-1	-1	100	-1	-1	0	0		0				0	-1	0	100	-1	-1	0	
426	8	17762	300	6000	-1	-1	100	-1	-1	0	0		0				0	-1	0	100	-1	-1	0	
427	8	17763	300	6000	-1	-1	100	-1	-1	0	0		0				0	-1	0	100	-1	-1	0	
428	8	17764	300	6000	-1	-1	100	-1	-1	0	0		0				0	-1	0	100	-1	-1	0	
429	8	17765	300	6000	-1	-1	100	-1	-1	0	0		0				0	-1	0	100	-1	-1	0	
430	8	17766	300	6000	-1	-1	100	-1	-1	0	0		0				0	-1	0	100	-1	-1	0	
431	8	17767	300	6000	-1	-1	100	-1	-1	0	0		0				0	-1	0	100	-1	-1	0	
432	8	17768	300	6000	-1	-1	100	-1	-1	0	0		0				0	-1	0	100	-1	-1	0	
433	8	17769	800	15000	-1	-1	100	-1	-1	0	0		0				0	-1	0	100	-1	-1	0	
434	8	17770	800	15000	-1	-1	100	-1	-1	0	0		0				0	-1	0	100	-1	-1	0	
435	8	17771	800	15000	-1	-1	100	-1	-1	0	0		0				0	-1	0	100	-1	-1	0	
436	8	13122	800	15000	-1	-1	100	-1	-1	0	0		0				0	-1	0	100	-1	-1	0	
437	8	13124	800	15000	-1	-1	100	-1	-1	0	0		0				0	-1	0	100	-1	-1	0	
438	8	13126	1800	36000	-1	-1	100	-1	-1	0	0		0				0	-1	0	100	-1	-1	0	
439	8	13123	500	9000	-1	-1	100	-1	-1	0	0		0				0	-1	0	100	-1	-1	0	
440	8	13125	500	9000	-1	-1	100	-1	-1	0	0		0				0	-1	0	100	-1	-1	0	
441	8	13762	300	5000	-1	-1	100	-1	-1	0	0		0				0	-1	0	100	-1	-1	0	
442	8	13763	300	5000	-1	-1	100	-1	-1	0	0		0				0	-1	0	100	-1	-1	0	
443	8	13764	300	5000	-1	-1	100	-1	-1	0	0		0				0	-1	0	100	-1	-1	0	
444	8	13765	300	5000	-1	-1	100	-1	-1	0	0		0				0	-1	0	100	-1	-1	0	
445	8	13766	300	5000	-1	-1	100	-1	-1	0	0		0				0	-1	0	100	-1	-1	0	
446	8	13767	300	5000	-1	-1	100	-1	-1	0	0		0				0	-1	0	100	-1	-1	0	
447	8	13768	300	5000	-1	-1	100	-1	-1	0	0		0				0	-1	0	100	-1	-1	0	
448	8	13769	300	5000	-1	-1	100	-1	-1	0	0		0				0	-1	0	100	-1	-1	0	
449	8	13770	300	5000	-1	-1	100	-1	-1	0	0		0				0	-1	0	100	-1	-1	0	
450	8	13771	300	5000	-1	-1	100	-1	-1	0	0		0				0	-1	0	100	-1	-1	0	
451	8	13772	300	5000	-1	-1	100	-1	-1	0	0		0				0	-1	0	100	-1	-1	0	
452	8	13773	300	5000	-1	-1	100	-1	-1	0	0		0				0	-1	0	100	-1	-1	0	
453	5	23574	-1	68800	1433790000	1434351600	100	-1	-1	0	0		88	761			0	-1	0	100	-1	-1	0	
454	5	23575	-1	68800	1433790000	1434351600	100	-1	-1	0	0		89	762			0	-1	0	100	-1	-1	0	
455	5	23576	-1	68800	1433790000	1434351600	100	-1	-1	0	0		90	763			0	-1	0	100	-1	-1	0	
456	5	23577	-1	68800	1433790000	1434351600	100	-1	-1	0	0		91	764			0	-1	0	100	-1	-1	0	
457	5	23578	-1	68800	1433790000	1434351600	100	-1	-1	0	0		92	765			0	-1	0	100	-1	-1	0	
458	5	23579	-1	68800	1433790000	1434351600	100	-1	-1	0	0		93	766			0	-1	0	100	-1	-1	0	
459	5	22872	-1	238800	1433790000	1435104000	100	-1	-1	0	0		94	761			0	-1	0	100	-1	-1	0	
460	5	23598	-1	18000	1433780000	1433790000	100	-1	-1	0	0		95	762			0	-1	1	100	-1	-1	0	
461	5	26118	-1	100	1433780000	-1	100	-1	-1	0	0		96	763			0	-1	1	100	-1	-1	0	
462	8	17772	300	6000	-1	-1	100	-1	-1	0	0		0				0	-1	0	100	-1	-1	0	
463	8	17773	300	6000	-1	-1	100	-1	-1	0	0		0				0	-1	0	100	-1	-1	0	
464	8	17774	300	6000	-1	-1	100	-1	-1	0	0		0				0	-1	0	100	-1	-1	0	
465	8	17775	300	6000	-1	-1	100	-1	-1	0	0		0				0	-1	0	100	-1	-1	0	
466	8	17776	300	6000	-1	-1	100	-1	-1	0	0		0				0	-1	0	100	-1	-1	0	
467	8	17777	300	6000	-1	-1	100	-1	-1	0	0		0				0	-1	0	100	-1	-1	0	
468	8	17778	300	6000	-1	-1	100	-1	-1	0	0		0				0	-1	0	100	-1	-1	0	
469	8	17779	300	6000	-1	-1	100	-1	-1	0	0		0				0	-1	0	100	-1	-1	0	
470	8	17780	300	6000	-1	-1	100	-1	-1	0	0		0				0	-1	0	100	-1	-1	0	
471	8	17781	800	15000	-1	-1	100	-1	-1	0	0		0				0	-1	0	100	-1	-1	0	
472	8	17782	800	15000	-1	-1	100	-1	-1	0	0		0				0	-1	0	100	-1	-1	0	
473	8	17783	800	15000	-1	-1	100	-1	-1	0	0		0				0	-1	0	100	-1	-1	0	
475	8	13162	800	15000	-1	-1	100	-1	-1	0	0		0				0	-1	0	100	-1	-1	0	
476	8	13163	800	15000	-1	-1	100	-1	-1	0	0		0				0	-1	0	100	-1	-1	0	
477	8	13164	500	9000	-1	-1	100	-1	-1	0	0		0				0	-1	0	100	-1	-1	0	
478	8	13165	500	9000	-1	-1	100	-1	-1	0	0		0				0	-1	0	100	-1	-1	0	
479	8	13885	300	5000	-1	-1	100	-1	-1	0	0		0				0	-1	0	100	-1	-1	0	
480	8	13886	300	5000	-1	-1	100	-1	-1	0	0		0				0	-1	0	100	-1	-1	0	
481	8	13887	300	5000	-1	-1	100	-1	-1	0	0		0				0	-1	0	100	-1	-1	0	
482	8	13888	300	5000	-1	-1	100	-1	-1	0	0		0				0	-1	0	100	-1	-1	0	
483	8	13889	300	5000	-1	-1	100	-1	-1	0	0		0				0	-1	0	100	-1	-1	0	
484	8	13890	300	5000	-1	-1	100	-1	-1	0	0		0				0	-1	0	100	-1	-1	0	
485	8	13891	300	5000	-1	-1	100	-1	-1	0	0		0				0	-1	0	100	-1	-1	0	
486	8	13892	300	5000	-1	-1	100	-1	-1	0	0		0				0	-1	0	100	-1	-1	0	
487	8	13893	300	5000	-1	-1	100	-1	-1	0	0		0				0	-1	0	100	-1	-1	0	
488	8	13894	300	5000	-1	-1	100	-1	-1	0	0		0				0	-1	0	100	-1	-1	0	
489	8	13895	300	5000	-1	-1	100	-1	-1	0	0		0				0	-1	0	100	-1	-1	0	
490	8	13896	300	5000	-1	-1	100	-1	-1	0	0		0				0	-1	0	100	-1	-1	0	
491	8	13148	1800	36000	-1	-1	100	-1	-1	0	0		0				0	-1	0	100	-1	-1	0	
492	5	23972	-1	28800	1438887600	1440763200	100	-1	-1	0	0		97	761			0	-1	0	100	-1	-1	0	
493	5	24083	-1	1800	-1	1473058800	100	-1	-1	1	0		0			1	0	-1	0	100	-1	-1	0	
494	8	11803	2500	36000	1440658800	1441263600	100	-1	-1	0	0		0			1	0	-1	0	100	-1	-1	0	
495	8	13901	800	15000	-1	-1	100	-1	-1	0	0		0				0	-1	0	100	-1	-1	0	
496	8	10186	1500	18000	1440658800	1441263600	100	-1	-1	0	0		0			1	0	-1	0	100	-1	-1	0	
497	8	11804	1500	18000	1440658800	1441263600	100	-1	-1	0	0		0			1	0	-1	0	100	-1	-1	0	
498	8	10187	1500	18000	1440658800	1441263600	100	-1	-1	0	0		0			1	0	-1	0	100	-1	-1	0	
499	8	11805	1500	18000	1440658800	1441263600	100	-1	-1	0	0		0			1	0	-1	0	100	-1	-1	0	
500	5	16949	1500	18000	1440658800	1441263600	100	-1	-1	0	0		0			1	0	-1	0	100	-1	-1	0	
501	5	16952	3600	72000	1440658800	1441263600	100	-1	-1	0	0		0			1	0	-1	0	100	-1	-1	0	
502	8	17654	2500	36000	1440658800	1441263600	100	-1	-1	0	0		0			1	0	-1	0	100	-1	-1	0	
503	5	20517	3600	72000	1440658800	1441263600	100	-1	-1	0	0		0			1	0	-1	0	100	-1	-1	0	
504	5	22092	3600	72000	1440658800	1441263600	100	-1	-1	0	0		0			1	0	-1	0	100	-1	-1	0	
505	8	11807	2500	36000	1440658800	1441263600	100	-1	-1	0	0		0			1	0	-1	0	100	-1	-1	0	
506	5	24096	-1	68800	1440702000	-1	100	-1	-1	0	0		98	761			0	-1	0	100	-1	-1	0	
507	5	24097	-1	68800	1440702000	-1	100	-1	-1	0	0		99	762			0	-1	0	100	-1	-1	0	
508	5	24098	-1	68800	1440702000	-1	100	-1	-1	0	0		100	763			0	-1	0	100	-1	-1	0	
509	5	24099	-1	68800	1440702000	-1	100	-1	-1	0	0		101	764			0	-1	0	100	-1	-1	0	
510	5	24100	-1	68800	1440702000	-1	100	-1	-1	0	0		102	765			0	-1	0	100	-1	-1	0	
511	5	24101	-1	68800	1440702000	-1	100	-1	-1	0	0		103	766			0	-1	0	100	-1	-1	0	
512	5	24102	-1	88800	1440702000	-1	100	-1	-1	0	0		104	761			0	-1	0	100	-1	-1	0	
513	5	24103	-1	88800	1440702000	-1	100	-1	-1	0	0		105	762			0	-1	0	100	-1	-1	0	
514	5	24104	-1	88800	1440702000	-1	100	-1	-1	0	0		106	763			0	-1	0	100	-1	-1	0	
515	5	24105	-1	88800	1440702000	-1	100	-1	-1	0	0		107	764			0	-1	0	100	-1	-1	0	
516	5	24106	-1	88800	1440702000	-1	100	-1	-1	0	0		108	765			0	-1	0	100	-1	-1	0	
517	5	24107	-1	88800	1440702000	-1	100	-1	-1	0	0		109	766			0	-1	0	100	-1	-1	0	
518	8	13957	300	5000	-1	-1	100	-1	-1	0	0		0				0	-1	0	100	-1	-1	0	
519	8	13958	300	5000	-1	-1	100	-1	-1	0	0		0				0	-1	0	100	-1	-1	0	
520	8	13959	300	5000	-1	-1	100	-1	-1	0	0		0				0	-1	0	100	-1	-1	0	
521	8	13960	300	5000	-1	-1	100	-1	-1	0	0		0				0	-1	0	100	-1	-1	0	
522	8	13961	300	5000	-1	-1	100	-1	-1	0	0		0				0	-1	0	100	-1	-1	0	
523	8	13962	300	5000	-1	-1	100	-1	-1	0	0		0				0	-1	0	100	-1	-1	0	
524	8	13963	300	5000	-1	-1	100	-1	-1	0	0		0				0	-1	0	100	-1	-1	0	
525	8	13964	300	5000	-1	-1	100	-1	-1	0	0		0				0	-1	0	100	-1	-1	0	
526	8	13965	300	5000	-1	-1	100	-1	-1	0	0		0				0	-1	0	100	-1	-1	0	
527	8	13966	300	5000	-1	-1	100	-1	-1	0	0		0				0	-1	0	100	-1	-1	0	
528	8	13967	300	5000	-1	-1	100	-1	-1	0	0		0				0	-1	0	100	-1	-1	0	
529	8	13968	300	5000	-1	-1	100	-1	-1	0	0		0				0	-1	0	100	-1	-1	0	
530	5	24085	-1	28000	1440702000	-1	100	-1	-1	0	0		110	761			0	-1	0	100	-1	-1	0	
531	5	24086	-1	28000	1440702000	-1	100	-1	-1	0	0		111	762			0	-1	0	100	-1	-1	0	
532	5	24087	-1	28000	1440702000	-1	100	-1	-1	0	0		112	763			0	-1	0	100	-1	-1	0	
533	5	24088	-1	28000	1440702000	-1	100	-1	-1	0	0		113	764			0	-1	0	100	-1	-1	0	
534	5	24089	-1	28000	1440702000	-1	100	-1	-1	0	0		114	765			0	-1	0	100	-1	-1	0	
535	5	24090	-1	28000	1440702000	-1	100	-1	-1	0	0		115	766			0	-1	0	100	-1	-1	0	
536	5	24091	-1	28000	1440702000	-1	100	-1	-1	0	0		116	761			0	-1	0	100	-1	-1	0	
537	5	24092	-1	28000	1440702000	-1	100	-1	-1	0	0		117	762			0	-1	0	100	-1	-1	0	
538	5	24109	-1	38000	1440702000	-1	100	-1	-1	0	0		118	766			0	-1	0	100	-1	-1	0	
539	8	17784	300	6000	-1	-1	100	-1	-1	0	0		0				0	-1	0	100	-1	-1	0	
540	8	17785	300	6000	-1	-1	100	-1	-1	0	0		0				0	-1	0	100	-1	-1	0	
541	8	17786	300	6000	-1	-1	100	-1	-1	0	0		0				0	-1	0	100	-1	-1	0	
542	8	17787	300	6000	-1	-1	100	-1	-1	0	0		0				0	-1	0	100	-1	-1	0	
543	8	17788	300	6000	-1	-1	100	-1	-1	0	0		0				0	-1	0	100	-1	-1	0	
544	8	17789	300	6000	-1	-1	100	-1	-1	0	0		0				0	-1	0	100	-1	-1	0	
545	8	17790	300	6000	-1	-1	100	-1	-1	0	0		0				0	-1	0	100	-1	-1	0	
546	8	17791	300	6000	-1	-1	100	-1	-1	0	0		0				0	-1	0	100	-1	-1	0	
547	8	17792	300	6000	-1	-1	100	-1	-1	0	0		0				0	-1	0	100	-1	-1	0	
548	8	17793	800	15000	-1	-1	100	-1	-1	0	0		0				0	-1	0	100	-1	-1	0	
549	8	17794	800	15000	-1	-1	100	-1	-1	0	0		0				0	-1	0	100	-1	-1	0	
550	8	17795	800	15000	-1	-1	100	-1	-1	0	0		0				0	-1	0	100	-1	-1	0	
551	8	11329	1800	36000	1440658800	1441263600	100	-1	-1	0	0		0			1	0	-1	0	100	-1	-1	0	
